bbd_qyxx_id,company_name,frname,esdate,regcap,operate_scope,address,regorg,company_gis_lat,company_gis_lon,extracted_word,location
605a4a35ae234a0d99b95f8270948365,重庆德泽景观园林工程有限公司,田远洪,2015/6/19,1000万,从事建筑相关业务（凭资质证执业）；景观园林设计咨询、装饰设计咨询、城市规划设计咨询；园林绿化景观施工及养护；绿色植物、花卉、观赏植物的销售及租赁；城市生活垃圾经营性清扫、收集、运输、处置服务（依法须经批准的经营项目，经相关部门批准后方可开展经营活动）；保洁服务【依法须经批准的项目，经相关部门批准后方可开展经营活动】。,重庆市渝北区人兴路303号6幢14-3,重庆两江新区市场监督管理局,29.62517804,106.54396299999999,园林绿化,"106.535827,29.618866"
6e12c10048ab4d82a1ccc49f36b2bdc3,重庆海克斯广告有限公司,龙浩,2018/12/4,300万,设计、代理、发布国内外广告；图文设计；文艺创作；庆典礼仪服务；文化创意策划；室内装饰设计；从事建筑相关业务（取得相关资质后方可执业）；城市生活垃圾经营性清扫、收集、运输、处置服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）；清洁服务；城市园林绿化设计（依法须经批准的项目，经相关部门批准后方可开展经营活动）；园林绿化养护；家政服务；建筑工程施工（依法须经批准的项目，经相关部门批准后方可开展经营活动）；销售：建筑材料（不含危险化学品）、机械设备、五金产品、电子产品（不含电子出版物）、家用电器、文具用品、计算机；物业管理；打字、复印服务；装订服务；档案管理；企业管理咨询；市场营销策划；企业管理策划；房地产营销策划；市场调研。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市渝北区金州大道96号11幢1-6-2,重庆两江新区市场监督管理局,29.65785804,106.538444,园林绿化,"106.531093,29.648270"
734114ede1bb4141945e4a550e93c50e,重庆雄创市政园林工程有限公司,杨伟,2019/7/16,1000.000000万,城市园林绿化设计（依法须经批准的经营项目，经相关部门批准后方可开展经营活动）;工程设计（依法须经批准的经营项目，经相关部门批准后方可开展经营活动）;室内装饰设计;机械设备租赁;工程劳务（依法须经批准的经营项目，经相关部门批准后方可开展经营活动）;雕塑设计、制作;公路养护服务;园林绿化养护;绿色植物销售;环境污染治理;从事智能科技、电子科技领域内的技术开发、技术咨询、技术转让、技术服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市北部新区栖霞路18号7幢1单元26-8,重庆两江新区市场监督管理局,29.64311959,106.5746461,园林绿化,"106.568271,29.637024"
7f8e8c31e8d2495a8f269ad5042d1a68,重庆新樾辰建筑劳务有限公司,冉利强,2020/8/14,200.000000万,许可项目：建筑劳务分包，建设工程设计，各类工程建设活动，住宅室内装饰装修（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：劳务服务（不含劳务派遣），园林绿化工程施工，建筑工程机械与设备租赁，建筑材料销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区金开大道1003号附323号,重庆两江新区市场监督管理局,29.64799854,106.5548158,园林绿化,"106.548499,29.642150"
8a48f9532c5c4419afcc1507aad56766,重庆中恒华达生态旅游有限公司,周晓波,2016/9/19,5000.000000万,生态农业观光旅游开发;旅游信息咨询。（以上经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）,重庆市江北区海尔路319号3-1-1-10（两路寸滩保税港区）,重庆两江新区市场监督管理局,29.62945635,106.5947182,生态农业,"106.592828,29.622576"
98d2c4a09ffe4274a8e1faf1ef2a5609,重庆倍倍佳商贸有限公司,吴永红,2019/7/17,998.000000万,许可项目：食品经营，各类工程建设活动，建设工程监理，建设工程设计，地质灾害治理工程设计，公路管理与养护，电力设施承装、承修、承试，城市生活垃圾经营性服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：文具用品零售，办公设备批发，电子办公设备零售，机械设备批发，工艺品及收藏品零售，工艺美术品及收藏品批发，日用百货批发，灯具零售，日用品零售，日用家电零售，家用电器批发，针纺织品零售，服装服饰零售，五金产品零售，五金产品批发，建筑材料批发，建筑装饰材料零售，资源再生利用技术研发，汽车及零配件批发，汽车旧车零售，汽车零配件零售，市政设施管理，建筑废弃物再生技术研发，装卸搬运，机械设备租赁，消防器材批发，信息咨询服务（不含许可类信息咨询服务），企业管理，软件开发，企业形象策划，工程管理服务，家政服务，专业保洁、清洗、消毒服务，建筑物清洁服务，生态环境材料销售，建筑材料生产专用机械制造，环境保护专用设备制造，农林废物资源化无害化利用技术研发，大气环境污染防治服务，水环境污染防治服务，土壤环境污染防治服务，室内装饰装修，信息系统运行维护服务，规划设计管理，城市公园管理，管道运输设备批发，水下系统和作业装备销售，农业园艺服务，水污染治理，广告设计、制作、代理，广告发布（非广播电台、电视台、报刊出版单位）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市渝北区山茶路70号附7号,重庆两江新区市场监督管理局,29.60643242,106.555299,生态环境,"106.549729,29.600095"
9b8ce6ff00df45818b6b3b7517050251,重庆下酒菜电子商务有限公司,覃铁军,2015/5/7,100万,许可项目：电影发行，广播电视节目制作经营，信息网络传播视听节目，食品经营，网络文化经营，出版物批发，出版物零售，基础电信业务，第一类增值电信业务，第二类增值电信业务，互联网上网服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：服装服饰批发，服装服饰零售，鞋帽零售，鞋帽批发，音响设备制造，摄影扩印服务，日用百货批发，二手日用百货销售，生态环境材料销售，化工产品批发（不含危险化学品），电子元器件批发，广告发布（非广播电台、电视台、报刊出版单位），文具用品零售，仓储服务，企业管理，组织文化艺术交流活动，体育赛事策划，组织体育表演活动，体育竞赛组织，信息咨询服务（不含许可类信息咨询服务），票务代理服务，互联网数据服务，货物进出口，技术进出口，软件开发，广告设计、制作、代理，数字文化创意内容应用服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市渝北区青枫北路10号拓展区A座3号楼第8层1、3,重庆两江新区市场监督管理局,29.62111901,106.50810200000001,生态环境,"106.501214,29.614479"
9ea0f65979774977952a0b37e605c1be,重庆天速园林绿化有限公司,任海燕,2017/7/24,500.000000万,园林绿化工程施工;种植、销售：花卉;林木种子经营（依法须经审批的经营项目，取得审批后方可从事经营）;批发、零售：绿色观赏植物;园林绿化设计及养护（依法须经审批的经营项目，取得审批后方可从事经营）;花卉、绿色观赏植物租赁。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市江北区鱼嘴西路18号2幢1单元2-2,重庆两江新区市场监督管理局,29.62744393,106.7680115,园林绿化,"106.761022,29.621879"
a8d63fd1fb9142c6b581f97c63730d5f,重庆思科环保有限公司,杨弘炜,2013/12/16,500.000000万,环境技术咨询;环保技术研发、技术转让;销售：环保设备、仪器仪表、空气净化设备、除尘处理设备;室内空气污染检测;节能环保设备、水处理设备、节能减排技术开发。(以上经营范围国家法律、法规禁止经营的不得经营;应经审批而未获审批前不得经营）,重庆市渝北区白桦路6号附17号,重庆两江新区市场监督管理局,29.62700262,106.52897809999999,节能环保,"106.523071,29.620718"
c901d6c127c74abda77fb7f42b595f9f,重庆日久灯饰工程有限公司,罗世瑜,2011/4/28,500万,照明产品及配套产品、显示屏、标识标牌、路灯、景观灯、隧道灯的设计、研发、销售、租赁、安装以及售后服务；设计、制作、代理、发布国内外广告；销售高低压电器元件、自动化控制设备、供电设备、化工设备及配件、电线、电缆、五金、建材（不含危险化学品）、消防器材、安防产品；照明工程设计、施工；园林绿化设计及配套服务；室内外装饰设计及配套服务；太阳能设备、光电一体化设备、光伏发光体的技术开发、技术咨询、技术转让、技术服务；从事建筑相关业务（凭资质执业）；电子显示屏设计、研发、销售、租赁、安装及售后服务（以上经营范围国家法律、法规禁止经营的不得经营；应经审批而未获审批前不得经营）。**,重庆市渝北区泰山大道东段58号8-19,重庆两江新区市场监督管理局,29.610252000000003,106.556607,园林绿化,"106.553250,29.603300"
0a7d515b56394e1bacdf2e11b73cf96e,重庆得森福保洁有限公司,孙科琴,2013/3/12,50万,清洁服务；家政服务；搬运服务；垃圾清运；建筑机械租赁；园林绿化维护；销售清洁用品、五金交电、建筑材料及装饰材料（不含危险化学品）、办公设备及用品、劳保用品（以上经营范围法律、法规禁止的不得经营；法律、法规限制的取得许可或审批后方可经营）。**,重庆市渝北区天山大道西段47号8幢8-3,重庆两江新区市场监督管理局,29.62868302,106.480753,园林绿化,"106.473580,29.621986"
1b07d70f773c4898a338db02bca4294c,重庆两山生态环境科技有限公司,李郁,2019/3/5,1000.000000万,一般项目：从事环境科技、计算机、网络科技领域内的技术开发、技术服务、技术咨询、技术转让;环境污染治理;环保设备维护;数据处理和存储服务;市场调研;承办经批准的文化艺术交流活动;研发、销售：电子产品（不含电子出版物）;计算机及配件、仪器仪表、工业自动化控制设备及成套设备、通讯器材（不含无线电地面接收设备及发射设备）、办公设备、机电设备、防护用品、劳保用品;商务信息咨询;企业管理咨询;从事土壤修复技术服务;自营和代理土壤调理剂;农资产品销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市渝北区洪湖东路9号1604号,重庆两江新区市场监督管理局,29.61372597,106.5163183,污染治理,"106.509174,29.608258"
26a17b63fa424e358ae9bc6d22fa563e,重庆鼎膜科技有限公司,谢生超,2021/7/20,300万,一般项目：软件开发；科技中介服务；新型膜材料销售；新材料技术研发；生物基材料销售；环境保护专用设备销售；仪器仪表销售；气体、液体分离及纯净设备销售；普通机械设备安装服务；五金产品批发；五金产品零售；电子产品销售；生态环境材料销售；生态环境监测及检测仪器仪表销售。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区金山街道金童路100-1-21号,重庆两江新区市场监督管理局,29.64234652,106.56667309999999,生态环境,"106.561911,29.636334"
2abfd5352cf043688e1763059fd8e154,重庆源锦水科技发展有限公司,杨圣,2021/10/22,60万,一般项目：软件开发；互联网安全服务；互联网销售（除销售需要许可的商品）；互联网设备销售；互联网数据服务；摄像及视频制作服务；污水处理及其再生利用；环保咨询服务；资源循环利用服务技术咨询；非常规水源利用技术研发；节能管理服务；物联网应用服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；环境保护专用设备销售；环境卫生公共设施安装服务；环境监测专用仪器仪表销售；生态环境材料销售；水污染治理；水环境污染防治服务；室内空气污染治理。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区大竹林街道金开大道西段210号3楼3号附21-10-002720,重庆两江新区市场监督管理局,29.63031608,106.4847922,资源循环利用,"106.497920,29.628875"
2f3198c5e2bf4ab3914cdf153565295b,重庆云知来园林绿化有限公司,姜继国,2021/5/24,200.000000万,一般项目：园林绿化工程施工;花卉种植;农业园艺服务;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;花卉绿植租借与代管理;农副产品销售;非主要农作物种子生产;城市绿化管理;土壤与肥料的复混加工;树木种植经营;林业专业及辅助性活动;林业有害生物防治服务;林业产品销售;园艺产品种植;园艺产品销售;园区管理服务。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区复兴街道歇马村5组45号,重庆两江新区市场监督管理局,0.0,0.0,园林绿化,"106.606475,29.862528"
38dda27f4f234d91baa85829660734e9,重庆涨潮清洁服务有限公司,蒋道菊,2020/12/1,500万,许可项目：城市生活垃圾经营性服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：城市绿化管理，城市公园管理，园林绿化工程施工，专业保洁、清洗、消毒服务，建筑物清洁服务，日用杂品销售，技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广，花卉种植，花卉绿植租借与代管理，规划设计管理，厨具卫具及日用杂品批发，日用化学产品销售，建筑材料销售，环境卫生公共设施安装服务，水污染治理（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市渝北区星光大道201号附4号2-66,重庆两江新区市场监督管理局,29.64475077,106.50965359999998,园林绿化,"105.928349,29.343737"
3cb978d6303a4d37b159a305e0d9310e,重庆宏璟建设工程有限公司,杨野,2020/5/13,2080.000000万,许可项目：房屋建筑和市政基础设施项目工程总承包，各类工程建设活动，建筑劳务分包，电力设施承装、承修、承试（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：园林绿化工程施工，建筑材料销售，建筑装饰材料销售，建筑用钢筋产品销售，住宅室内装饰装修，建筑工程机械与设备租赁，化工产品销售（不含许可类化工产品）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区经开园金渝大道99号6-25,重庆两江新区市场监督管理局,29.64461312,106.58246899999999,园林绿化,"106.572012,29.638888"
46419db860b34e33988687137592525f,重庆守正农业发展有限公司,冷燕,2019/4/28,200万,生态农业开发；销售：初级农产品、水产品、家禽家畜、绿化植物、农具、化肥、机械设备；配送服务(不含运输)；食品销售经营（依法须经批准的项目，经相关部门批准后方可开展经营活动）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市渝北区悦来滨江路2号11幢25-3,重庆两江新区市场监督管理局,29.71641543,106.5332545,生态农业,"106.526763,29.707223"
4e6013b7f2b34a94b1100744fd1da46a,重庆蒂泰商贸有限公司,蔡世沪,2021/8/5,900万,许可项目：住宅室内装饰装修；各类工程建设活动。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：建筑用金属配件销售；涂料销售（不含危险化学品）；保温材料销售；金属门窗工程施工；土石方工程施工；园林绿化工程施工；对外承包工程；劳务服务（不含劳务派遣）；耐火材料销售；生态环境材料销售；工程管理服务；建筑材料销售；建筑工程机械与设备租赁；酒店管理；污水处理及其再生利用；建筑用金属配件制造；五金产品批发；五金产品零售；机械设备销售；建筑装饰材料销售；门窗制造加工；金属制品销售；市政设施管理；建筑物清洁服务；建筑防水卷材产品制造；金属结构销售；金属材料销售；非金属矿及制品销售；光缆销售；门窗销售；电线、电缆经营；光学玻璃销售。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区天宫殿街道高新园宝华大道16号1幢1区14-20（自主承诺）,重庆两江新区市场监督管理局,29.60715365,106.55684199999999,园林绿化,"106.551896,29.599393"
5dacf99d241740d78d1caf4a1fb1596f,重庆恒纵科技有限责任公司,夏丹,2021/11/17,10万,一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；网络技术服务；信息技术咨询服务；云计算装备技术服务；网络与信息安全软件开发；电子元器件批发；电子产品销售；新材料技术推广服务；新材料技术研发；生物基材料销售；生物基材料技术研发；生物质能技术服务；资源再生利用技术研发；第一类医疗器械销售；日用百货销售；环保咨询服务；能量回收系统研发；资源循环利用服务技术咨询；环境保护专用设备销售；环境监测专用仪器仪表销售；物联网应用服务；化妆品批发；化妆品零售；卫生用品和一次性使用医疗用品销售；建筑材料销售；建筑装饰材料销售；电线、电缆经营；机械零件、零部件销售；通讯设备销售；计算机及通讯设备租赁；通讯设备修理；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；办公用品销售；文具用品批发；家用电器销售；家用电器安装服务；服装服饰批发；服装、服饰检验、整理服务；信息咨询服务（不含许可类信息咨询服务）；企业管理咨询；企业管理；软件开发。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区金山街道栖霞路18号3幢1单元15-2,重庆两江新区市场监督管理局,29.64453536,106.5724577,资源循环利用,"106.567758,29.637783"
5dbbea0238cd4e689309b9d965811d5a,重庆森淼文化传媒有限公司,张莉,2015/4/16,200万,设计、制作、代理、发布招牌、字牌、灯箱、展示牌、霓虹灯、电子翻板装置、充气装置、电子显示屏、车载广告、代理报刊广告、影视、广播广告；承办经批准的文化艺术交流活动；会议及展览服务、礼仪服务、婚庆服务、家政服务；企业形象设计；市场营销策划；商务信息咨询、企业管理咨询、电脑图文设计、制作；建筑设计；室内外装饰设计；园林绿化设计、施工；景观工程设计；销售办公用品、建筑材料（不含危险化学品）、工艺美术品（不含文物）、酒店用品、文教用品、通讯设备、电子产品（不含电子出版物）、计算机软硬件（以上经营范围国家法律、法规禁止的不得经营；法律、法规限制的取得许可或审批后方可经营）。**,重庆市北部新区泰山大道西段2号7幢3-3,重庆两江新区市场监督管理局,29.61579115,106.5352625,园林绿化,"106.528854,29.609754"
5f06bb4d537240f0aa512e99ae34c0d3,重庆艾思欧迪文化产业有限公司,熊小燕,2017/4/28,30000.000000万,文化项目开发;承办经批准的文化艺术交流活动;生态农业项目开发及技术推广;加工、销售初级农产品;货物及技术进出口;销售工艺美术品（象牙及其制品除外）、日用百货，化妆品;养老服务（须经批准的项目，经相关部门批准后方可开展经营活动）;家政服务;品牌策划;食品销售经营（须经批准的项目，经相关部门批准后方可开展经营活动）【依法须经批准的项目，经相关部门批准后方可开展经营活动】。,重庆市北部新区橡树街1号5幢3楼,重庆两江新区市场监督管理局,0.0,0.0,生态农业,"106.542723,29.602886"
631dbf94907f401bafb8aee9c28bc688,重庆彦燕工程机械租赁有限公司,李彦华,2021/11/4,100万,一般项目：机械设备租赁；机械设备销售；工程技术服务（规划管理、勘察、设计、监理除外）；普通机械设备安装服务；电子、机械设备维护（不含特种设备）；通用设备修理；专用设备修理；园林绿化工程施工；建筑工程机械与设备租赁；装卸搬运；市政设施管理；劳务服务（不含劳务派遣）；建筑用金属配件销售；金属材料销售；金属制品销售；机械零件、零部件销售；办公用品销售；电子产品销售；五金产品零售。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区大竹林街道黄山大道中段1号数字经济发展展示中心附A21-11-0019,重庆两江新区市场监督管理局,29.62122709,106.51190449999999,园林绿化,"106.505287,29.615814"
6dfd2ea0717c4430861c42db51318646,重庆聚成电器销售有限公司,唐诚,2019/1/3,600.000000万,一般项目：家用电器及配件、电子产品（不含电子出版物）、通讯设备、暖通设备及配件、安防设备及配件的销售、安装、维修;家政服务;保洁服务;环境污染治理;室内空气污染治理;花艺设计;批发、零售：蔬菜、水果、食用农产品（粮食收购及国家有专项规定的除外）、绿色植物（不含林木种子生产、经营）、工艺美术品（象牙及其制品除外）;种植、销售：花卉（不含林木种子生产、经营）;婚庆礼仪服务;企业管理咨询。**[依法须经批准的项目，经相关部门批准后方可开展经营活动]（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市渝北区人和镇加新.仁和欣座3幢（原A幢）负1-10号,重庆两江新区市场监督管理局,0.0,0.0,污染治理,"106.525114,29.618927"
74d598db2423453586e964c0717d602e,重庆五熙合建筑工程有限公司,肖洪国,2020/9/27,100.000000万,许可项目：各类工程建设活动，房屋建筑和市政基础设施项目工程总承包，建筑智能化工程施工，房地产开发经营，住宅室内装饰装修，建筑劳务分包，电力设施承装、承修、承试（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：对外承包工程，劳务服务（不含劳务派遣），普通机械设备安装服务，建筑物清洁服务，专业保洁、清洗、消毒服务，信息咨询服务（不含许可类信息咨询服务），信息技术咨询服务，物业管理，电子、机械设备维护（不含特种设备），环境保护监测，生态资源监测，园林绿化工程施工，住宅水电安装维护服务，建筑材料销售，建筑装饰材料销售，办公用品销售，电子产品销售，网络设备销售，环境监测专用仪器仪表销售，信息安全设备销售，五金产品批发，电子专用设备销售，电力电子元器件销售，机械设备销售，电气机械设备销售，电气设备销售，通讯设备销售，办公设备销售，通信设备销售，互联网设备销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区栖霞路18号12幢1单元7-2,重庆两江新区市场监督管理局,29.64311959,106.5746461,园林绿化,"106.567877,29.636334"
9040ad4d451746e6b92e8ecd82935905,邦尼（重庆）清洁服务有限公司,吴磊,2021/10/13,10万,许可项目：建设工程施工；城市建筑垃圾处置（清运）。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：专业保洁、清洗、消毒服务；家政服务；污水处理及其再生利用；光污染治理服务；水污染治理；工程管理服务；大气污染治理；水质污染物监测及检测仪器仪表销售；环保咨询服务；建筑物清洁服务；日用电器修理；锅炉化学清洗；居民日常生活服务；服装、服饰检验、整理服务；运输货物打包服务；装卸搬运；国内货物运输代理。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区鸳鸯街道金开大道1239号6幢20-2,重庆两江新区市场监督管理局,29.66858852,106.56606979999998,污染治理,"106.558881,29.663026"
aa738ef4190544c2ac66731d0c55a330,重庆鉴恩实业有限公司,李志会,2019/11/5,1009万,建筑工程设计与施工（依法须经批准的项目，经相关部门批准后方可开展经营活动）；室内装饰设计；园林绿化工程设计（依法须经批准的项目，经相关部门批准后方可开展经营活动）；水处理设备安装；承装（修、试）电力设施（依法须经批准的项目，经相关部门批准后方可开展经营活动）；楼宇智能化系统安装；监控系统设计、安装、维护；工程机械设备及配件的销售、租赁；会展服务；仓储服务（不含危险品）；生产、销售电子产品（不含电子出版物）；电力技术咨询；销售：建筑材料（不含危险化学品）、装饰材料（不含危险化学品）、汽车零部件、摩托车及零部件、计算机及辅助设备、普通机械、服装、日用品、金属材料。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市渝北区人和镇加新.仁和欣座2幢负1-27号,重庆两江新区市场监督管理局,29.62425899,106.53191070000001,园林绿化,"106.525099,29.618177"
b0149b25f2da4343b3d35a0c97a7b0a1,重庆冰晶商贸有限公司,黄帅,2020/8/19,10.000000万,许可项目：农药批发，农作物种子经营，药品批发，食品经营（销售预包装食品）（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：日用百货销售，服装服饰批发，办公用品销售，体育用品及器材零售，初级农产品收购，礼品花卉销售，五金产品零售，机械设备销售，建筑装饰材料销售，电子专用设备销售，消防器材销售，家用电器销售，仪器仪表销售，劳动保护用品销售，建筑防水卷材产品销售，住宅水电安装维护服务，机械设备租赁，餐饮管理，包装材料及制品销售，化妆品零售，建筑材料销售，卫生洁具销售，建筑陶瓷制品销售，皮革制品销售，塑料制品销售，汽车零配件零售，摩托车及零配件零售，制冷、空调设备销售，轴承销售，阀门和旋塞销售，金属材料销售，风动和电动工具销售，照相机及器材销售，音响设备销售，电子产品销售，广告设计、代理，水产品批发，农业机械销售，饲料原料销售，肥料销售，照相器材及望远镜零售，饲料添加剂销售，农作物病虫害防治服务，智能农机装备销售，园林绿化工程施工，计算机软硬件及辅助设备批发，林业有害生物防治服务，农业面源和重金属污染防治技术服务，软件开发，软件销售，生态环境监测及检测仪器仪表销售，新鲜蔬菜批发，蔬菜、水果和坚果加工，新鲜蔬菜零售，中草药种植（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区汇金路4号（IT厂房、科研办公楼）15-6,重庆两江新区市场监督管理局,29.63968355,106.5833981,园林绿化,"106.575807,29.633060"
b3481372dc2a44c7ab1ee701c55b97ed,重庆达迪冈建筑材料有限公司,黄光明,2020/3/4,100.000000万,一般项目：建筑材料批发，室内装饰装修，工程管理服务，规划设计管理，专业设计服务，平面设计，建筑、家具用金属配件制造，建筑用木料及木材组件加工，建筑砌块制造，建筑用石加工，建筑陶瓷制品制造，建筑防水卷材产品制造，金属制品批发，建筑装饰、水暖管道零件及其他建筑用金属制品制造，建筑材料生产专用机械制造，金属门窗工程施工，建筑工程用机械制造，金属材料批发，金属矿石批发，非金属矿物制品制造，建筑工程机械与设备租赁，土石方工程施工，建筑废弃物再生技术研发，建筑物清洁服务，门窗制造，粘土砖瓦制造，竹制品制造，涂料制造，塑料制品制造，水泥制品制造，石棉水泥制品制造，石灰和石膏制造，隔热和隔音材料制造，玻璃制造，技术玻璃制品制造，玻璃纤维增强塑料制品制造，紧固件制造，通用零部件制造，环境保护专用设备制造，园林绿化工程施工，塑料制品批发，五金产品批发，机械设备批发，橡胶制品批发，国内贸易代理，五金产品零售，机械设备租赁，广告设计、制作、代理，集贸市场管理服务，工程和技术研究和试验发展，节能管理服务，城乡市容管理，日用杂品制造，家具制造，木竹材加工机械制造，照明器具生产专用设备制造，玻璃、陶瓷和搪瓷制品生产专用设备制造，日用品生产专用设备制造，专用设备制造（不含许可类专业设备制造），木材加工，人造板制造，技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广，办公设备租赁服务，计算机软硬件及辅助设备批发，图文设计制作，办公服务，打字复印，文具用品批发，日用百货批发，劳保用品批发，服装服饰批发，厨具卫具及日用杂品批发，体育用品及器材批发，新型金属功能材料销售，高性能有色金属及合金材料销售，稀土功能材料销售，高纯元素及化合物销售，高品质合成橡胶销售，高性能密封材料销售，3D打印基础材料销售，电气设备批发，办公设备批发，电子元器件批发，石墨烯材料销售，鞋帽零售，厨具卫具零售，箱包零售，日用品零售，文具用品零售，户外用品零售，体育用品及器材零售，劳动保护用品销售，通信设备零售，计算机软硬件及辅助设备零售，日用家电零售，涂料零售，灯具零售，家具销售，建筑装饰材料零售，卫生洁具零售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区星光五路8号12C3-12-1,重庆两江新区市场监督管理局,29.624417699999995,106.5176071,园林绿化,"106.510871,29.618474"
bdee7903a12142d1ae6beb3608fbbbd3,重庆能瑞装饰工程有限公司,王勇明,2020/8/14,50.000000万,许可项目：建设工程设计，住宅室内装饰装修（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：建筑装饰材料销售，电线、电缆经营，日用木制品销售，照明器具销售，地板销售，门窗销售，建筑用金属配件销售，建筑陶瓷制品销售，配电开关控制设备销售，家居用品销售，家具零配件销售，工程管理服务，专业设计服务，平面设计，园林绿化工程施工，五金产品零售，日用品销售，涂料销售（不含危险化学品），保温材料销售，水泥制品销售，租赁服务（不含出版物出租）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市江北区金渝大道149号附206号,重庆两江新区市场监督管理局,29.62814891,106.5887435,园林绿化,"106.582132,29.622250"
0ca132fe9a5143a8917f4862ba6e8f90,重庆鑫一萱综合能源服务有限公司,杨后红,2021/6/30,100.000000万,一般项目：节能管理服务;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;生态环境材料销售;专用化学产品销售（不含危险化学品）;环保咨询服务;资源再生利用技术研发;资源循环利用服务技术咨询;园区管理服务;规划设计管理;工程管理服务;工程和技术研究和试验发展;合同能源管理;新能源原动设备销售;新能源汽车生产测试设备销售。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区天宫殿街道东湖南路3号15-7,重庆两江新区市场监督管理局,29.61208225,106.5494522,生态环境,"106.543212,29.605760"
0e228d248d8e4373ba90239e1c657620,重庆耀福节能环保科技有限公司,夏娟,2008/3/20,1000万,合同能源管理服务，节能环保技术的开发、推广、应用及咨询服务；节能环保产品的销售及租赁；建筑楼宇系统节能改造，电机节能改造，照明系统节能改造，空调系统节能改造，工业蒸汽设备节能改造；销售：污水处理系统和设备、热处理设备、工业蒸汽设备、工业自动化设备、仪器仪表、五金交电、计算机网络通信设备、监控设备、照明灯具及普通机械设备。（法律、法规禁止经营的，不得经营；法律、法规、国务院规定需经审批的，未获审批前，不得经营。）,重庆市北部新区栖霞路18号10幢1单元14-18,重庆两江新区市场监督管理局,29.64318064,106.5726125,合同能源管理服务,"106.566475,29.635786"
