address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
宏业大道南段创新路1号,崇州市,[],[],[],成都市,[],B0FFGAN34N,[],"103.697311,30.601816",金鸡生活广场,[],[],四川省,[],[],0,028-82222112;13881931282,购物服务;商场;购物中心,060101
大道南段2608号,双流区,[],[],[],成都市,[],B0FFJY3IRC,[],"104.069814,30.4787",红星美凯龙MKL生活美学中心,[],[],四川省,[],[],0,15928665087,购物服务;商场;购物中心,060101
二环路东二段426号,成华区,[],[],[],成都市,[],B0FFGOLZMS,[],"104.109012,30.67149",阳光新生活广场,[],[],四川省,[],[],0,[],购物服务;商场;普通商场,060102
一品天下大街399号茶店子,金牛区,[],[],[],成都市,[],B0FFJ6825Z,[],"104.028059,30.695557",飞大广场,[],[],四川省,[],[],0,028-87767072,生活服务;中介机构;中介机构,071600
和硕东街与益州大道北段交叉口西100米,武侯区,[],[],308,成都市,[],B0FFI9ULTI,[],"104.059580,30.593993",南城都汇六期商业广场,B0FFI9JIEF,[],四川省,[],[],0,[],购物服务;商场;商场,060100
万科路9号,成华区,[],[],[],成都市,[],B001C8RAJ9,[],"104.153005,30.626668",凯德广场(魅力城店),[],[],四川省,[],[],0,028-62391531;028-83262215,购物服务;商场;购物中心,060101
日月大道一段978号,青羊区,[],[],[],成都市,[],B0FFFZPMAL,[],"103.973183,30.676126",成都青羊万达广场,[],[],四川省,[],[],0,028-82878888,购物服务;商场;购物中心,060101
人民南路四段3号,武侯区,[],[],[],成都市,[],B0FFF05CKL,[],"104.067784,30.631597",成都来福士广场,[],[],四川省,[],[],0,028-89493338,购物服务;商场;购物中心,060101
北站东一路7号,金牛区,[],[],[],成都市,[],B0FFFR0GTT,[],"104.07581,30.687377",旺马仕名品广场,[],[],四川省,[],[],0,[],购物服务;商场;普通商场,060102
东大街下东大街段328号,锦江区,[],[],[],成都市,[],B001C7UOUD,[],"104.08476,30.648675",东方时代商城,[],[],四川省,[],[],0,[],购物服务;商场;购物中心,060101
沙湾路1号,金牛区,[],[],[],成都市,[],B001C7XFW6,[],"104.052898,30.685366",汇龙湾生活广场,[],[],四川省,[],[],0,[],购物服务;商场;购物中心,060101
锦华路一段275号7,锦江区,[],[],[],成都市,[],B001C7YLJK,[],"104.099131,30.616669",东光商城,[],[],四川省,[],[],0,[],购物服务;商场;普通商场,060102
北泉路177号,龙泉驿区,[],[],[],成都市,[],B0FFFACFGU,[],"104.256065,30.56549",东方华大广场,[],[],四川省,[],[],0,028-64159718,购物服务;商场;购物中心,060101
柳城街道文化路,温江区,[],[],[],成都市,[],B001C7XOKT,[],"103.844164,30.69869",繁华时代,[],[],四川省,[],[],0,028-82683602;028-82719555,购物服务;商场;购物中心,060101
天府大道南段255号,双流区,[],[],[],成都市,[],B0FFHGAIU7,[],"104.070828,30.529102",远大购物中心,[],[],四川省,[],[],0,028-60112299,购物服务;商场;购物中心,060101
益州大道1999号,武侯区,[],[],[],成都市,[],B001C95DSR,[],"104.059159,30.541043",成都大源银泰城,[],[],四川省,[],[],0,028-82879999,购物服务;商场;购物中心,060101
锦城大道西666号奥克斯广场B1-4层,武侯区,[],[],202,成都市,[],B0HB7H2TJU,[],"104.060470,30.576055",天虹百货(奥克斯广场),B0FFHOJC0S,[],四川省,[],[],0,028-62725288;028-62725266,购物服务;超级市场;超市,060400
天府大道北段1199号,武侯区,[],[],[],成都市,[],B0FFJUGAZ9,[],"104.069697,30.58485",成都银泰中心in99,[],[],四川省,[],[],0,028-65176666,购物服务;商场;购物中心,060101
红星路三段1号,锦江区,[],[],[],成都市,[],B0FFIYRV7W,[],"104.081168,30.65509",成都IFS,[],[],四川省,[],[],1,028-69396939,商务住宅;楼宇;商务写字楼,120201
一环路南二段1号附11号,武侯区,[],[],[],成都市,[],B0FFFDG8BK,[],"104.075777,30.634104",三福,[],[],四川省,[],[],0,13032823731,购物服务;服装鞋帽皮具店;品牌服装店,061101
建设路55号,成华区,[],[],[],成都市,[],B001C02219,[],"104.099459,30.667416",优客城市奥莱,[],[],四川省,[],[],1,028-62120666,商务住宅;商务住宅相关;商务住宅相关,120000
二环路东二段29号,成华区,[],[],[],成都市,[],B0FFFVKVXX,[],"104.112319,30.668562",SM购物广场(成华店),[],[],四川省,[],[],0,028-62876766;028-62876680,购物服务;商场;商场,060100
五津街道兴园3路2号,新津区,[],[],[],成都市,[],B0FFHOW6YJ,[],"103.818619,30.425489",新悦广场,[],[],四川省,[],[],0,[],购物服务;商场;购物中心,060101
北站东二路18号,金牛区,[],[],[],成都市,[],B001C8NYVU,[],"104.080607,30.693389",荷花金池市场,[],[],四川省,[],[],0,028-66746506;18011504332,购物服务;商场;普通商场,060102
成龙大道静安路7号,锦江区,[],[],[],成都市,[],B001C0A4DL,[],"104.119178,30.606349",校园广场,[],[],四川省,[],[],0,028-68010008,购物服务;商场;普通商场,060102
草金路29号蓝光金双楠2期,武侯区,[],[],[],成都市,[],B0FFHJ36BI,[],"103.969622,30.644043",蓝光新耍都,[],[],四川省,[],[],0,[],购物服务;商场;购物中心|商务住宅;住宅区;住宅小区|体育休闲服务;休闲场所;游乐场,060101|120302|080501
双楠大道99号,双流区,[],[],[],成都市,[],B001C8RGFA,[],"103.944596,30.602718",成都时代·奥特莱斯,[],[],四川省,[],[],0,028-61915111,购物服务;商场;购物中心,060101
