address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
永丰路34号,武侯区,[],[],[],成都市,[],B0FFKKCDUC,[],"104.047140,30.627219",中国邮政储蓄银行(成都市分行),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
五津东路88号,新津区,[],[],[],成都市,[],B0FFKHKCY6,[],"103.818831,30.413966",中国邮政储蓄银行(新津区支行),[],[],四川省,[],[],2,028-82511928;13880054560,金融保险服务;银行;中国邮政储蓄银行,160139
金马街道云金街,简阳市,[],[],[],成都市,[],B0FFK240FZ,[],"104.779260,30.474260",中国邮政储蓄银行(金马街道营业所),[],[],四川省,[],[],2,028-27763168,金融保险服务;银行;中国邮政储蓄银行,160139
育英路457号新都国际广场一层,新都区,[],[],[],成都市,[],B0FFJZPM02,[],"104.183698,30.809227",中国邮政储蓄银行(新都区支行),[],[],四川省,[],[],2,028-83969004,金融保险服务;银行;中国邮政储蓄银行,160139
寿安街道通柳中街22号,温江区,[],[],[],成都市,[],B0FFJIZSGA,[],"103.750009,30.776733",中国邮政储蓄银行(通平营业所),[],[],四川省,[],[],2,028-82640136,金融保险服务;银行;中国邮政储蓄银行,160139
雷家镇,简阳市,[],[],[],成都市,[],B0FFI2TGI9,[],"104.481309,30.223738",中国邮政储蓄银行(雷家乡营业所),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
三岔街道三岔街74号,简阳市,[],[],[],成都市,[],B0FFFFMB83,[],"104.303268,30.297893",中国邮政储蓄银行(三岔镇营业所),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
崇州市街道西街28号,崇州市,[],[],[],成都市,[],B001C8MIWH,[],"103.671639,30.629144",中国邮政储蓄银行(崇州市支行),[],[],四川省,[],[],2,028-82206401;028-82217031,金融保险服务;银行;中国邮政储蓄银行,160139
海螺镇新街42号,简阳市,[],[],[],成都市,[],B0FFFRY3HP,[],"104.358520,30.385850",中国邮政储蓄银行(坛罐乡营业所),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
彭温路76号,郫都区,[],[],[],成都市,[],B0FFFQ1ZNM,[],"103.797313,30.871326",中国邮政储蓄银行(安德街道营业所),[],[],四川省,[],[],2,028-87868222;95580,金融保险服务;银行;中国邮政储蓄银行,160139
庆兴镇长庆街,彭州市,[],[],[],成都市,[],B001C8UB30,[],"103.811267,30.965305",中国邮政储蓄银行(庆兴支行),[],[],四川省,[],[],2,028-83831333;95580,金融保险服务;银行;中国邮政储蓄银行,160139
双江路与火盆路交叉口西南100米,金堂县,[],[],[],成都市,[],B001C807SW,[],"104.384910,30.912582",中国邮政储蓄银行(清江支行),[],[],四川省,[],[],2,028-84901202,金融保险服务;银行;中国邮政储蓄银行,160139
双胞胎饲料厂家直营店隔壁,崇州市,[],[],[],成都市,[],B001C7TLJR,[],"103.542023,30.780001",中国邮政储蓄银行(三郎镇支行),[],[],四川省,[],[],2,028-82295711,金融保险服务;银行;中国邮政储蓄银行,160139
清源路201号,新都区,[],[],[],成都市,[],B001C9365U,[],"104.179680,30.814129",中国邮政储蓄银行(清源路支行),[],[],四川省,[],[],2,028-83953860;028-83966086;95580,金融保险服务;银行;中国邮政储蓄银行,160139
丹景山街道南郡西街31号,彭州市,[],[],[],成都市,[],B0FFHGPEY0,[],"103.851044,31.071903",中国邮政储蓄银行(九陇支行),[],[],四川省,[],[],2,028-83836080,金融保险服务;银行;中国邮政储蓄银行,160139
石盘街道金龙山庄南路428号,简阳市,[],[],[],成都市,[],B03400166T,[],"104.419869,30.476572",中国邮政储蓄银行(石盘街道支行),[],[],四川省,[],[],2,028-27321235,金融保险服务;银行;中国邮政储蓄银行,160139
包江新居锦馨家园A区7号楼榕声路135号,锦江区,[],[],[],成都市,[],B001C90NZO,[],"104.096547,30.588956",中国邮政储蓄银行(榕声路营业所),[],[],四川省,[],[],2,028-84795370,金融保险服务;银行;中国邮政储蓄银行,160139
城西巷与海林西巷交叉口西150米,新津区,[],[],[],成都市,[],B0FFGM9EQL,[],"103.803503,30.413658",中国邮政储蓄银行24小时自助银行(五津镇营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
犀湖街74-84,郫都区,[],[],[],成都市,[],B001C8VMQ7,[],"103.971073,30.756292",中国邮政储蓄银行(犀浦支行),[],[],四川省,[],[],2,028-87855033;95580,金融保险服务;银行;中国邮政储蓄银行,160139
白果街道莲花街10-14号,金堂县,[],[],[],成都市,[],B0FFIIMSQX,[],"104.541861,30.667305",中国邮政储蓄银行(白果营业所),[],[],四川省,[],[],2,028-84026368,金融保险服务;银行;中国邮政储蓄银行,160139
