address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
翔凤路689-691号,都江堰市,[],[],3,成都市,[],B001C8OLQF,[],"103.641876,30.972962",中国农业银行24小时自助银行(翔凤分理处),B001C8OM04,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
官仓路与惠安大道交叉口东南200米,彭州市,[],[],[],成都市,[],B0FFJF30QZ,[],"103.959787,31.132091",中国农业银行24小时自助银行(葛仙山镇自助银行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
和平路68-74号,龙泉驿区,[],[],3,成都市,[],B001C8MZQJ,[],"104.177566,30.650310",中国农业银行24小时自助银行(十陵支行),B001C8MR5F,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
金地路103号附近,龙泉驿区,[],[],[],成都市,[],B0FFGMXHOY,[],"104.193313,30.583932",中国农业银行24小时自助银行(金地路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
兴淮大道190-196号,金堂县,[],[],[],成都市,[],B0FFFADCIM,[],"104.546720,30.715566",中国农业银行24小时自助银行(金堂兴淮分理处),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
高新区芳草街47号附1号,武侯区,[],[],[],成都市,[],B0FFG1I0EN,[],"104.052292,30.627188",中国农业银行24小时自助银行(芳草街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
青羊大道10号附5-7号,青羊区,[],[],3,成都市,[],B001C7WQZF,[],"104.008643,30.658232",中国农业银行24小时自助银行(成都花园支行),B001C7TKL0,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
光华大道三段1623号附近,温江区,[],[],[],成都市,[],B0FFG9YNLJ,[],"103.864265,30.682049",中国农业银行24小时自助银行(光华大道三段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
牛沙南路3号1层附14号,锦江区,[],[],202,成都市,[],B001C7WR08,[],"104.108178,30.621261",中国农业银行24小时自助银行(静居寺支行),B001C7WF5V,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
仁和街与新犀路交叉口,郫都区,[],[],[],成都市,[],B0FFGDRP40,[],"103.980892,30.816628",中国农业银行24小时自助银行(仁和街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
滨江路一段55号附近,金堂县,[],[],[],成都市,[],B0FFG7992O,[],"104.428444,30.849486",中国农业银行24小时自助银行(滨江路一段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
平安路一段147号,青白江区,[],[],3,成都市,[],B001C8MJZM,[],"104.393454,30.746742",中国农业银行24小时自助银行(平安路分理处),B001C7YJUD,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
王泗镇营经大道212-222号,大邑县,[],[],3,成都市,[],B001C7ZZJ4,[],"103.475997,30.518320",中国农业银行24小时自助银行(王泗分理处),B001C7ZZJ3,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
养马街道天华街67号西南方向5米,简阳市,[],[],[],成都市,[],B0FFHS59K2,[],"104.506250,30.494050",中国农业银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
白衣下街与迎春路四段交叉口东50米,双流区,[],[],[],成都市,[],B0FFGFV4AT,[],"103.915162,30.579675",中国农业银行24小时自助银行(迎春路四段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
解放路一段83号附6-8号,金牛区,[],[],3,成都市,[],B001C0AGSX,[],"104.088279,30.689722",中国农业银行24小时自助银行(成都高笋塘分理处),B001C0AGSW,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
