address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
统利大道98号,双流区,[],[],[],成都市,[],B001C8MHIN,[],"103.949898,30.640669",中国邮政储蓄银行(通江支行),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
简城镇南街37号,简阳市,[],[],[],成都市,[],B0340015E0,[],"104.551490,30.390688",中国邮政储蓄银行(简阳市支行),[],[],四川省,[],[],2,028-27215901,金融保险服务;银行;中国邮政储蓄银行,160139
芦葭街道芦新街96号,简阳市,[],[],[],成都市,[],B034000YI5,[],"104.445096,30.269382",中国邮政储蓄银行(芦葭街道营业所),[],[],四川省,[],[],2,028-27461056,金融保险服务;银行;中国邮政储蓄银行,160139
平安路一段29-31,青白江区,[],[],[],成都市,[],B001C8OO8Z,[],"104.394732,30.748796",中国邮政储蓄银行(清泉镇营业所),[],[],四川省,[],[],2,028-83655696,金融保险服务;银行;中国邮政储蓄银行,160139
交大路208号,金牛区,[],[],3,成都市,[],B001C8RB71,[],"104.040374,30.706578",中国邮政储蓄银行24小时自助银行(交大路营业所),B001C8RB6I,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
石桥街道中和桥街49号,简阳市,[],[],[],成都市,[],B034000XYS,[],"104.520026,30.421963",中国邮政储蓄银行(石桥街道营业所),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
濛阳街道蒙西路101-109号,彭州市,[],[],[],成都市,[],B001C8ODUX,[],"104.112084,30.956198",中国邮政储蓄银行(蒙阳街道支行),[],[],四川省,[],[],2,028-83829208;95580,金融保险服务;银行;中国邮政储蓄银行,160139
正北上街24-30号,双流区,[],[],3,成都市,[],B001C8OBR8,[],"104.056111,30.506067",中国邮政储蓄银行24小时自助银行(华阳支行),B001C808DP,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
花都大道793-795号,新都区,[],[],[],成都市,[],B001C8MG9C,[],"104.057185,30.760779",中国邮政储蓄银行(大丰镇支行),[],[],四川省,[],[],2,028-83911418;95580,金融保险服务;银行;中国邮政储蓄银行,160139
黎园街与165乡道交叉口西50米,简阳市,[],[],[],成都市,[],B0FFH5I29K,[],"104.324500,30.396928",中国邮政储蓄银行,[],[],四川省,[],[],2,95580,金融保险服务;银行;中国邮政储蓄银行,160139
成飞大道73号,青羊区,[],[],[],成都市,[],B0FFI89R55,[],"103.961277,30.681106",中国邮政储蓄银行(黄田坝支行),[],[],四川省,[],[],2,028-87416912;95580,金融保险服务;银行;中国邮政储蓄银行,160139
忠烈祠西街48号,青羊区,[],[],[],成都市,[],B001C7Y79K,[],"104.075731,30.665393",中国邮政储蓄银行(太升南路支行),[],[],四川省,[],[],2,028-69924054;028-86619626,金融保险服务;银行;中国邮政储蓄银行,160139
郫筒镇西大街441号,郫都区,[],[],[],成都市,[],B001C928W9,[],"103.880565,30.814822",中国邮政储蓄银行(西大街营业所),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
金花街1号附7、9号,武侯区,[],[],[],成都市,[],B001C8MILD,[],"103.968295,30.605211",中国邮政储蓄银行(金花营业所),[],[],四川省,[],[],2,028-85371255;95580,金融保险服务;银行;中国邮政储蓄银行,160139
十陵镇十陵下街54-62号,龙泉驿区,[],[],[],成都市,[],B001C8MRIY,[],"104.176167,30.647866",中国邮政储蓄银行(十陵镇支行),[],[],四川省,[],[],2,028-84600359,金融保险服务;银行;中国邮政储蓄银行,160139
蜀州南路59号1单元1层附49-51、66-69号,崇州市,[],[],[],成都市,[],B0FFIK6TGT,[],"103.669993,30.619639",中国邮政储蓄银行(蜀州南路营业所),[],[],四川省,[],[],2,028-82272875;95580,金融保险服务;银行;中国邮政储蓄银行,160139
福兴街,简阳市,[],[],[],成都市,[],B0FFGH3PZS,[],"104.378016,30.278483",中国邮政储蓄银行(福田街道营业所),[],[],四川省,[],[],2,95580,金融保险服务;银行;中国邮政储蓄银行,160139
万年场街37号,简阳市,[],[],[],成都市,[],B0FFFFQ2BY,[],"104.421214,30.392329",中国邮政储蓄银行(海螺镇营业所),[],[],四川省,[],[],2,028-27966257,金融保险服务;银行;中国邮政储蓄银行,160139
籍田街道东街东段47号,双流区,[],[],[],成都市,[],B001C8N5TE,[],"104.026765,30.306640",中国邮政储蓄银行(籍田支行),[],[],四川省,[],[],2,028-85691226;95580,金融保险服务;银行;中国邮政储蓄银行,160139
楠桥一组202号,彭州市,[],[],[],成都市,[],B001C80L82,[],"103.987906,31.093743",中国邮政储蓄银行(敖平支行),[],[],四川省,[],[],2,028-83861101;95580,金融保险服务;银行;中国邮政储蓄银行,160139
王泗镇营新南段90号,大邑县,[],[],[],成都市,[],B001C7YJSA,[],"103.476380,30.516887",中国邮政储蓄银行(王泗营业所),[],[],四川省,[],[],2,028-88344110,金融保险服务;银行;中国邮政储蓄银行,160139
东升街道长顺路四段87-113号,双流区,[],[],[],成都市,[],B001C91Z3F,[],"103.926916,30.561594",中国邮政储蓄银行(长顺路营业厅),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
锦绣路174附20-22号,龙泉驿区,[],[],3,成都市,[],B001C8MNZI,[],"104.306001,30.601647",中国邮政储蓄银行24小时自助银行(同安镇支行),B001C8N0XH,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
国槐街1153号,锦江区,[],[],[],成都市,[],B0HGFL5ZOK,[],"104.133397,30.612997",中国邮政储蓄银行(国槐路邮政储蓄所),[],[],四川省,[],[],2,028-84093112,金融保险服务;银行;中国邮政储蓄银行,160139
花石街116号,郫都区,[],[],[],成都市,[],B0GK9SPYXS,[],"103.964846,30.821513",中国邮政储蓄银行(团结街道营业所),[],[],四川省,[],[],2,028-87878898,金融保险服务;银行;中国邮政储蓄银行,160139
[],简阳市,[],[],[],成都市,[],B0G3L7HWGK,[],"104.543730,30.220415",中国邮政储蓄银行(永宁乡营业所),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
上街与壮灵街交叉口西南100米正北方向100米,简阳市,[],[],[],成都市,[],B0G3HC6II0,[],"104.515370,30.538642",中国邮政储蓄银行(壮溪乡营业所),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
[],简阳市,[],[],[],成都市,[],B0G35DWHIT,[],"104.532674,30.423435",中国邮政储蓄银行,[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
东升街,简阳市,[],[],[],成都市,[],B0G2ZZG4VG,[],"104.422263,30.425130",中国邮政储蓄银行,[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
北坛街与永丰路交叉口西北方向90米,邛崃市,[],[],[],成都市,[],B0FFMHVHTI,[],"103.465764,30.416454",中国邮政储蓄银行,[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
武兴路86号兆信国际1层,武侯区,[],[],[],成都市,[],B0FFMGM0JM,[],"103.980385,30.621576",中国邮政储蓄银行(武侯科技园支行),[],[],四川省,[],[],2,028-85367709,金融保险服务;银行;中国邮政储蓄银行,160139
土主庙街31号,双流区,[],[],[],成都市,[],B0FFLP635D,[],"104.149862,30.352106",中国邮政储蓄银行(永兴镇支行),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
人民路401号,简阳市,[],[],[],成都市,[],B0FFLN9AVP,[],"104.547154,30.409993",中国邮政储蓄银行(简阳市人民路支行),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
乐善路77号3栋,温江区,[],[],[],成都市,[],B0FFLI3UH4,[],"103.876723,30.688021",中国邮政储蓄银行(成都市温江区支行),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
北街与南街交叉口东南100米邛崃市冉义镇司法所附近,邛崃市,[],[],[],成都市,[],B0FFKYO43U,[],"103.659674,30.433917",中国邮政储蓄银行,[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
一品天下大街1005号,金牛区,[],[],[],成都市,[],B0FFKW1GZX,[],"104.040774,30.702506",中国邮政储蓄银行,[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
淳化街54号附1,双流区,[],[],[],成都市,[],B0FFKW1GMR,[],"103.923424,30.572631",中国邮政储蓄银行三农金融事业部双流区营业部,[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
127乡道附近,简阳市,[],[],[],成都市,[],B0FFKRHMAS,[],"104.624649,30.335129",中国邮政储蓄银行,[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
新繁街道盛世华庭,新都区,[],[],[],成都市,[],B0FFKP0V6P,[],"104.028067,30.813797",中国邮政储蓄银行(新繁街道营业所),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
桑园镇交通街164号,邛崃市,[],[],[],成都市,[],B0FFKOI5NE,[],"103.459016,30.476860",中国邮政储蓄银行(桑园镇营业所),[],[],四川省,[],[],2,028-88701001,金融保险服务;银行;中国邮政储蓄银行,160139
