address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
大悦路773号,武侯区,[],[],[],成都市,[],B0FFFACC9Z,[],"104.004658,30.629913",中国建设银行24小时自助银行(成都大悦路支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
繁清路508号附2,新都区,[],[],[],成都市,[],B0FFFQ1ZEL,[],"104.005842,30.880014",中国建设银行24小时自助银行(繁清路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
牡丹北路146号,彭州市,[],[],[],成都市,[],B0FFFPA829,[],"103.954751,30.990946",中国建设银行24小时自助银行(牡丹北路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
潘家街四段268号,大邑县,[],[],[],成都市,[],B0FFF5TTFE,[],"103.523130,30.567865",中国建设银行24小时自助银行(西岭·香槟国际北),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
天府东路1-5号,彭州市,[],[],3,成都市,[],B001C0AGAC,[],"103.953192,30.978409",中国建设银行24小时自助银行(工业大道支行),B001C06SRL,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
建设路1号,邛崃市,[],[],[],成都市,[],B001C0AGDG,[],"103.460766,30.409607",中国建设银行(邛崃支行),[],[],四川省,[],[],2,028-88795913,金融保险服务;银行;中国建设银行,160106
郫温路8号附近,郫都区,[],[],[],成都市,[],B0GUY73I3E,[],"103.879050,30.804283",中国建设银行24小时自助银行(郫温路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
斑竹园中利路165号北欧商业广场,新都区,[],[],[],成都市,[],B0FFGY94LP,[],"104.079226,30.811830",中国建设银行ATM(北欧知识城),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
华丰路180号附1102,金牛区,[],[],[],成都市,[],B0FFFE1USU,[],"104.029406,30.715059",中国建设银行ATM(华丰路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
子龙街2号附1号,大邑县,[],[],[],成都市,[],B0FFF3AAI5,[],"103.528876,30.588574",中国建设银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
欣然一街11号,成华区,[],[],3,成都市,[],B001C8MJW0,[],"104.105408,30.684731",中国建设银行24小时自助银行(府青支行),B001C8MYBC,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
勤俭路,都江堰市,[],[],[],成都市,[],B0FFG64T74,[],"103.654253,31.002017",中国建设银行24小时自助银行(彩虹大道北段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
府青路二段2号附27号,成华区,[],[],[],成都市,[],B001C92FBI,[],"104.095599,30.678179",中国建设银行24小时自助银行(府青路二段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
盛隆街8号附2号,武侯区,[],[],3,成都市,[],B001C7VRE8,[],"104.071918,30.622651",中国建设银行24小时自助银行(领事馆路支行),B001C0AGDF,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
正东上街1-9号,双流区,[],[],3,成都市,[],B001C0AGAE,[],"104.055696,30.505578",中国建设银行24小时自助银行(成都华阳支行),B001C0586M,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
天府中路182号,彭州市,[],[],[],成都市,[],B0FFFPLV7Q,[],"103.946860,30.977818",中国建设银行24小时自助银行(天府中路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
金阳路79号附15号金沙西园花间雅舍7幢22号,青羊区,[],[],202,成都市,[],B001C7UBXD,[],"104.005580,30.679138",中国建设银行24小时自助银行(成都金阳支行),B001C8UIPJ,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
长青路和一里阳光街交汇处,郫都区,[],[],[],成都市,[],B0FFFOT7DM,[],"103.897284,30.805688",中国建设银行24小时自助银行(东大街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
金阳路1号,青羊区,[],[],3,成都市,[],B001C0AGBT,[],"104.011198,30.676631",中国建设银行24小时自助银行(青羊大道储蓄所),B001C0AGBS,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
柳台大道东段555西南财经大学柳林校区,温江区,[],[],[],成都市,[],B0FFFGV33Y,[],"103.823855,30.681932",中国建设银行24小时自助银行(西南财经大学柳林校区校医院北),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
柳台大道东段67号,温江区,[],[],[],成都市,[],B0FFFABCO0,[],"103.826166,30.689107",中国建设银行ATM(柳城大道西段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
儒林路161号附近,新津区,[],[],[],成都市,[],B0FFF5TWSN,[],"103.800804,30.418020",中国建设银行24小时自助银行(儒林路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
育仁西路7号,金牛区,[],[],[],成都市,[],B0FFFAB540,[],"104.017502,30.698760",中国建设银行24小时自助银行(育仁西路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
