address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
树蓓街9号,金牛区,[],[],[],成都市,[],B001C92B6X,[],"104.090192,30.684567",中国邮政储蓄银行(成都市李家沱营业所),[],[],四川省,[],[],2,028-83386801;95580,金融保险服务;银行;中国邮政储蓄银行,160139
人民北路火车北站广场公交路3号附2号,金牛区,[],[],[],成都市,[],B001C7YQ3N,[],"104.072046,30.695805",中国邮政储蓄银行(北站广场支行),[],[],四川省,[],[],2,028-83171173,金融保险服务;银行;中国邮政储蓄银行,160139
顺城街22-24,双流区,[],[],[],成都市,[],B001C09SU1,[],"103.922525,30.574050",中国邮政储蓄银行(顺城街支行),[],[],四川省,[],[],2,028-85813795,金融保险服务;银行;中国邮政储蓄银行,160139
花圃路2号附1-附4、附13号,金牛区,[],[],[],成都市,[],B001C8N4K9,[],"104.080079,30.678976",中国邮政储蓄银行(簸箕街支行),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
前进路85附近,简阳市,[],[],[],成都市,[],B0FFJC468R,[],"104.361628,30.434315",中国邮政储蓄银行(贾家镇支行),[],[],四川省,[],[],2,028-27921901,金融保险服务;银行;中国邮政储蓄银行,160139
孔明街道金龙街303-313号,邛崃市,[],[],[],成都市,[],B0FFHZMPPM,[],"103.421507,30.337442",中国邮政储蓄银行(卧龙营业所),[],[],四川省,[],[],2,028-88787004,金融保险服务;银行;中国邮政储蓄银行,160139
隆丰街道隆裕街295-305号,彭州市,[],[],[],成都市,[],B0FFHGPZGN,[],"103.867567,31.046955",中国邮政储蓄银行(隆丰镇营业所),[],[],四川省,[],[],2,028-83810002;95580,金融保险服务;银行;中国邮政储蓄银行,160139
草池街道裕民街136-138号,简阳市,[],[],[],成都市,[],B03400MXBJ,[],"104.406022,30.323778",中国邮政储蓄银行(草池街道营业所),[],[],四川省,[],[],2,028-27871607,金融保险服务;银行;中国邮政储蓄银行,160139
广兴镇保庵街33号,金堂县,[],[],[],成都市,[],B001C8ZAWR,[],"104.792214,30.627437",中国邮政储蓄银行(广兴邮政所),[],[],四川省,[],[],2,028-84030118;95580,金融保险服务;银行;中国邮政储蓄银行,160139
三溪镇上正街9-11号,金堂县,[],[],[],成都市,[],B001C8UB4J,[],"104.638259,30.760313",中国邮政储蓄银行(三溪镇分理处),[],[],四川省,[],[],2,028-84020998;95580,金融保险服务;银行;中国邮政储蓄银行,160139
迎宾路232-234号,邛崃市,[],[],[],成都市,[],B001C7ZZ6C,[],"103.336088,30.342424",中国邮政储蓄银行(迎宾大道营业所),[],[],四川省,[],[],2,028-88781088;95580,金融保险服务;银行;中国邮政储蓄银行,160139
临邛镇东星大道443号,邛崃市,[],[],[],成都市,[],B001C7ZWA5,[],"103.478468,30.403963",中国邮政储蓄银行(东星营业所),[],[],四川省,[],[],2,028-88793208;028-88770365,金融保险服务;银行;中国邮政储蓄银行,160139
[],邛崃市,[],[],[],成都市,[],B001C7UXTB,[],"103.651483,30.347693",中国邮政储蓄银行(新迎街营业所),[],[],四川省,[],[],2,028-88720298;95580,金融保险服务;银行;中国邮政储蓄银行,160139
市场北路与新洛路交叉口南50米,龙泉驿区,[],[],[],成都市,[],B0FFH843A6,[],"104.291517,30.684974",中国邮政储蓄银行24小时自助银行(市场北路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
南街174-176号,都江堰市,[],[],[],成都市,[],B001C80OU4,[],"103.621756,30.917799",中国邮政储蓄银行(中兴镇支行),[],[],四川省,[],[],2,028-87211232,金融保险服务;银行;中国邮政储蓄银行,160139
武都路4号附3-5号,青羊区,[],[],[],成都市,[],B0FFFABJ1W,[],"104.070777,30.677782",中国邮政储蓄银行(万福桥邮政所),[],[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
花牌坊街40号附1-2,金牛区,[],[],[],成都市,[],B0FFGPZD1G,[],"104.047502,30.678611",中国邮政储蓄银行(花牌坊街营业所),[],[],四川省,[],[],2,028-87704530,金融保险服务;银行;中国邮政储蓄银行,160139
蜀州北路170-184号,崇州市,[],[],[],成都市,[],B001C8R8SV,[],"103.669965,30.637191",中国邮政储蓄银行(蜀州北路支行),[],[],四川省,[],[],2,028-82217030;028-82272561,金融保险服务;银行;中国邮政储蓄银行,160139
贾家街道前进路中段,简阳市,[],[],[],成都市,[],B0340015E1,[],"104.357829,30.432735",中国邮政储蓄银行(光明路营业所),[],[],四川省,[],[],2,028-27921901,金融保险服务;银行;中国邮政储蓄银行,160139
韩场镇千禧街56号,大邑县,[],[],[],成都市,[],B001C8UB2X,[],"103.715798,30.451228",中国邮政储蓄银行(大邑县韩场营业所),[],[],四川省,[],[],2,028-88335120,金融保险服务;银行;中国邮政储蓄银行,160139
土桥镇上正街16-18号,金堂县,[],[],[],成都市,[],B001C8UB2P,[],"104.838378,30.522151",中国邮政储蓄银行(土桥镇支行),[],[],四川省,[],[],2,028-84977172;95580,金融保险服务;银行;中国邮政储蓄银行,160139
大北街47附3号,蒲江县,[],[],[],成都市,[],B001C7WSCH,[],"103.507271,30.197949",中国邮政储蓄银行(蒲江县支行),[],[],四川省,[],[],2,028-88522662,金融保险服务;银行;中国邮政储蓄银行,160139
大桥街163-165号,邛崃市,[],[],[],成都市,[],B001C06LBG,[],"103.337246,30.345095",中国邮政储蓄银行(大桥街营业所),[],[],四川省,[],[],2,028-88782469,金融保险服务;银行;中国邮政储蓄银行,160139
协和上街100-104,双流区,[],[],3,成都市,[],B0FFFYJB5Q,[],"104.046336,30.508254",中国邮政储蓄银行ATM(华阳锦江路营业所),B001C8MOF6,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
模范街103-105号,新津区,[],[],3,成都市,[],B001C8NZJN,[],"103.811994,30.410937",中国邮政储蓄银行24小时自助银行(模范街营业所),B001C7UY13,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
桃蹊路70号(交警五分局对面),成华区,[],[],[],成都市,[],B001C7WDKX,[],"104.107431,30.681085",中国邮政储蓄银行(桃蹊路支行),[],[],四川省,[],[],2,028-83289445,金融保险服务;银行;中国邮政储蓄银行,160139
锦华路三段82,双流区,[],[],[],成都市,[],B0FFHGCIPK,[],"103.984929,30.576671",中国邮政储蓄银行24小时自助银行(锦华路三段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
文锦街167号附近,新都区,[],[],[],成都市,[],B0FFG1SQPK,[],"104.069748,30.818080",中国邮政储蓄银行24小时自助银行(斑竹园镇营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
长顺路四段105-111,双流区,[],[],3,成都市,[],B0FFKWUQQV,[],"103.926916,30.561594",中国邮政储蓄银行24小时自助银行(长顺路支行),B001C91Z3F,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
怡湖西路96-104号,青白江区,[],[],3,成都市,[],B0FFG7IUWC,[],"104.252801,30.881533",中国邮政储蓄银行24小时自助银行(怡湖西路支行),B001C7VEV7,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
人民北路一段2号附1号天合凯旋港,金牛区,[],[],202,成都市,[],B001C8O6EX,[],"104.071698,30.679369",中国邮政储蓄银行(人民北路支行),B001C7WDCW,[],四川省,[],[],2,028-61395323,金融保险服务;银行;中国邮政储蓄银行,160139
正西街109-113,双流区,[],[],[],成都市,[],B001C92B1O,[],"104.051638,30.505943",中国邮政储蓄银行(华阳镇西街支行),[],[],四川省,[],[],2,028-85645474;028-85646123,金融保险服务;银行;中国邮政储蓄银行,160139
玉林横街1号附5号,武侯区,[],[],[],成都市,[],B001C7WHIA,[],"104.061840,30.626502",中国邮政储蓄银行(玉林小区营业所),[],[],四川省,[],[],2,028-85560382;028-85568053,金融保险服务;银行;中国邮政储蓄银行,160139
