address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
天彭镇牡丹西路49号,彭州市,[],[],[],成都市,[],B0FFFFMC55,[],"103.956217,30.989523",交通银行(彭州支行),[],[],四川省,[],[],2,028-83890769;028-83890719,金融保险服务;银行;交通银行,160108
白河路二段2号之附1-附2,双流区,[],[],[],成都市,[],B001C094FY,[],"103.918148,30.565082",交通银行(双流棠湖支行),[],[],四川省,[],[],2,028-62580203,金融保险服务;银行;交通银行,160108
江汉路168号附1号,青羊区,[],[],[],成都市,[],B001C7WDFO,[],"104.064696,30.673921",交通银行(成都江汉路支行),[],[],四川省,[],[],2,028-86245588;028-87011151,金融保险服务;银行;交通银行,160108
岷江路110附近,都江堰市,[],[],[],成都市,[],B0GU71N6HA,[],"103.645226,30.983136",交通银行,[],[],四川省,[],[],2,[],金融保险服务;银行;交通银行,160108
广场路与东明街交叉路口往西北约50米(双流中学),双流区,[],[],[],成都市,[],B0GKJHYC9W,[],"103.928259,30.574948",交通银行,[],[],四川省,[],[],2,[],金融保险服务;银行;交通银行,160108
蓉北商贸大道一段48号附116号,金牛区,[],[],[],成都市,[],B0G21Y7EL8,[],"104.065139,30.707358",交通银行(成都五块石支行),[],[],四川省,[],[],2,[],金融保险服务;银行;交通银行,160108
太平街419号附近,都江堰市,[],[],[],成都市,[],B0FFMF0XZF,[],"103.628929,30.986893",交通银行,[],[],四川省,[],[],2,[],金融保险服务;银行;交通银行,160108
南大街与繁江南路交叉路口往东北约100米,彭州市,[],[],[],成都市,[],B0FFMB5T77,[],"103.941658,30.974646",交通银行,[],[],四川省,[],[],2,[],金融保险服务;银行;交通银行,160108
建设路268号附近,都江堰市,[],[],[],成都市,[],B0FFKX5QNR,[],"103.622544,31.001357",交通银行,[],[],四川省,[],[],2,[],金融保险服务;银行;交通银行,160108
驿都东路1022号交通银行,龙泉驿区,[],[],[],成都市,[],B0FFKUHBYJ,[],"104.264144,30.560176",交通银行龙泉驿支行个贷中心,[],[],四川省,[],[],2,[],金融保险服务;银行;银行,160100
都江堰大道209号附近,都江堰市,[],[],[],成都市,[],B0FFIPKCW4,[],"103.635069,30.990981",交通银行(都江堰大道),[],[],四川省,[],[],2,[],金融保险服务;银行;交通银行,160108
蜀汉路216号附1-3号,金牛区,[],[],[],成都市,[],B001C80QU9,[],"104.023994,30.685937",交通银行(成都蜀汉路支行),[],[],四川省,[],[],2,028-87527987;028-87548010,金融保险服务;银行;交通银行,160108
永盛镇兴达路822号,温江区,[],[],[],成都市,[],B0FFMGZ7HT,[],"103.773094,30.669346",交通银行24小时自助银行(兴达路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
阳光路338西北100米,郫都区,[],[],[],成都市,[],B0FFH475L0,[],"104.027016,30.746336",交通银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
石家碾东路与菁华路交叉口东南50米,青白江区,[],[],[],成都市,[],B001C8O2D6,[],"104.269540,30.885765",交通银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
永安路6号,龙泉驿区,[],[],3,成都市,[],B001C094FR,[],"104.263650,30.560448",交通银行24小时自助银行(龙泉驿支行),B001C7SE7N,[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
长安路278-290号,温江区,[],[],[],成都市,[],B001C8MW80,[],"103.856282,30.698100",交通银行(成都温江柳城支行),[],[],四川省,[],[],2,028-82726711,金融保险服务;银行;交通银行,160108
建设路224号(乔富大厦东),都江堰市,[],[],[],成都市,[],B0FFHF5CS0,[],"103.622747,31.001241",交通银行24小时自助银行(外北街20号小区南),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
[],青羊区,[],[],[],成都市,[],B0G306FDCM,[],"104.065918,30.666732",交通银行,[],[],四川省,[],[],2,[],金融保险服务;银行;交通银行,160108
吴家坝北街44号附近,双流区,[],[],[],成都市,[],B0FFIN8W2P,[],"103.919368,30.579638",交通银行,[],[],四川省,[],[],2,[],金融保险服务;银行;交通银行,160108
兴乐北路13号,新都区,[],[],[],成都市,[],B001C8R6LM,[],"104.191269,30.807433",交通银行24小时自助银行(兴乐北路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
奎光路295号,都江堰市,[],[],[],成都市,[],B001C022D9,[],"103.618814,30.983043",交通银行(成都都江堰景区支行),[],[],四川省,[],[],2,028-87281740;028-61720281,金融保险服务;银行;交通银行,160108
南大街414附近,彭州市,[],[],[],成都市,[],B0FFF9Z60C,[],"103.941622,30.974608",交通银行ATM(南大街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
同金街76号1层,青白江区,[],[],[],成都市,[],B0FFGM0BHY,[],"104.244155,30.888275",交通银行(青白江同金支行),[],[],四川省,[],[],2,028-61762983,金融保险服务;银行;交通银行,160108
西玉龙街211号附2号,青羊区,[],[],3,成都市,[],B001C7Y9YI,[],"104.065842,30.666727",交通银行24小时自助银行(四川省分行),B001C929M3,[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
白八路附近,都江堰市,[],[],[],成都市,[],B0FFFDZCHA,[],"103.632971,31.093643",交通银行ATM(白八路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
燕塘路500号附近,新都区,[],[],[],成都市,[],B0FFKXCMQX,[],"104.117621,30.795336",交通银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
北大街与城隍东巷交叉口北50米,金牛区,[],[],[],成都市,[],B0FFKWCHWP,[],"104.079870,30.678020",交通银行24小时自助银行(花圃路支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
二江路一段194附近,双流区,[],[],[],成都市,[],B001C8ONG9,[],"104.062855,30.497023",交通银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
华阳秦皇苑小区门卫,双流区,[],[],[],成都市,[],B001C80GDK,[],"104.050364,30.430570",交通银行ATM(一横街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
长安路278-290号,温江区,[],[],3,成都市,[],B001C8MW7Z,[],"103.856272,30.698133",交通银行24小时自助银行(成都温江柳城支行),B001C8MW80,[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
大丰街道互惠大道169号,新都区,[],[],[],成都市,[],B0FFFFW1JY,[],"104.057970,30.773668",交通银行ATM(互惠大道),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
和平路166-168号,龙泉驿区,[],[],3,成都市,[],B001C8MR6Z,[],"104.177646,30.652618",交通银行24小时自助银行(十陵支行),B001C7SE7O,[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
清泉北街265号附近,温江区,[],[],[],成都市,[],B0FFIT55GR,[],"103.879666,30.681817",交通银行24小时自助银行(成都温江光华大道支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
青城国际酒店,都江堰市,[],[],[],成都市,[],B0FFFFW24V,[],"103.599683,30.894350",交通银行ATM(青城豪生国际酒店),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
天骄路368号高新区惠民购物中心,郫都区,[],[],202,成都市,[],B001C8R8DQ,[],"103.917969,30.752053",交通银行24小时自助银行(合信路),B001C8O16V,[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
新乐路195(兴元丽都1栋1-7号),武侯区,[],[],202,成都市,[],B001C7Y8SA,[],"104.039466,30.606167",交通银行24小时自助银行(新乐路),B0FFFSHUFY,[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
安仁镇升平街102号大邑交银,大邑县,[],[],302,成都市,[],B0FFGAKBCI,[],"103.625157,30.509850",交通银行24小时自助银行(民安街),B0FFF09PVK,[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
顺和街2号,武侯区,[],[],[],成都市,[],B0FFG0WUYY,[],"103.999682,30.631969",交通银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
东升街道成都双流国际机场综合保障区,双流区,[],[],3,成都市,[],B001C8MQKC,[],"103.965887,30.568145",交通银行24小时自助银行(成都双流机场支行),B001C8MQKB,[],四川省,[],[],2,[],金融保险服务;自动提款机;交通银行ATM,160305
