address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
聚兴路61(交通委员会行政执法总队九大队西北),都江堰市,[],[],[],成都市,[],B001C060MU,[],"103.682181,30.945682",成都农商银行(聚源支行),[],[],四川省,[],[],2,028-87261405,金融保险服务;银行;农村商业银行,160121
永康西路227-231号,崇州市,[],[],[],成都市,[],B001C02F1B,[],"103.672405,30.621713",成都农商银行(永康路分理处),[],[],四川省,[],[],2,028-82279612,金融保险服务;银行;农村商业银行,160121
鹤兴路367-371号,崇州市,[],[],[],成都市,[],B0FFG9ZZOH,[],"103.748619,30.660847",成都农商银行(羊马分理处),[],[],四川省,[],[],2,028-82252149,金融保险服务;银行;农村商业银行,160121
安民街76-80,郫都区,[],[],[],成都市,[],B001C8S8BI,[],"103.896069,30.798184",成都农商银行(望丛分理处),[],[],四川省,[],[],2,[],金融保险服务;银行;农村商业银行,160121
青城路77号,都江堰市,[],[],[],成都市,[],B001C8OJRP,[],"103.631289,30.983301",成都农商银行(灌口分理处),[],[],四川省,[],[],2,028-87200960,金融保险服务;银行;农村商业银行|金融保险服务;银行相关;银行相关,160121|160200
白果街道莲花街124号,金堂县,[],[],[],成都市,[],B001C8OFGN,[],"104.543278,30.666983",成都农商银行(白果分理处),[],[],四川省,[],[],2,028-84025657,金融保险服务;银行;农村商业银行,160121
府青路76-78号,崇州市,[],[],[],成都市,[],B001C7YK92,[],"103.628545,30.578549",成都农商银行(隆兴分理处),[],[],四川省,[],[],2,028-82221109,金融保险服务;银行;农村商业银行,160121
太平横街91-95号,大邑县,[],[],[],成都市,[],B001C8UB3N,[],"103.425983,30.533572",成都农商银行(大邑新场支行),[],[],四川省,[],[],2,028-88353119,金融保险服务;银行;农村商业银行,160121
安仁镇金井社区五组,大邑县,[],[],[],成都市,[],B001C8MRNN,[],"103.605526,30.515017",成都农商银行(大邑安仁支行),[],[],四川省,[],[],2,028-88315333,金融保险服务;银行;农村商业银行,160121
昭觉寺横路20号附1-2,成华区,[],[],[],成都市,[],B001C80DK7,[],"104.102093,30.702897",成都农商银行(青龙支行营业部),[],[],四川省,[],[],2,028-83506677;028-83516818,金融保险服务;银行;农村商业银行,160121
煎茶街道柳溪路一段13号,双流区,[],[],[],成都市,[],B001C7YKBV,[],"104.052104,30.374470",成都农商银行(煎茶分理处),[],[],四川省,[],[],2,028-85699011,金融保险服务;银行;农村商业银行,160121
新兴街道正街和四维街的交叉口附近,双流区,[],[],[],成都市,[],B001C8OFT3,[],"104.148353,30.527862",成都农商银行(新兴支行),[],[],四川省,[],[],2,028-85600063,金融保险服务;银行;农村商业银行,160121
西河街道白鹤东路66号,龙泉驿区,[],[],[],成都市,[],B001C8MNAK,[],"104.228810,30.655550",成都农商银行(龙泉驿西河支行),[],[],四川省,[],[],2,028-84891111;028-84821266,金融保险服务;银行;农村商业银行,160121
红光街道成灌路西段2-8号,郫都区,[],[],[],成都市,[],B001C0AJZK,[],"103.893174,30.813436",成都农商银行(西区红光支行),[],[],四川省,[],[],2,028-87985348;028-87866861,金融保险服务;银行;农村商业银行,160121
柏合街道龙工南路888号附3号,龙泉驿区,[],[],[],成都市,[],B001C8NVS5,[],"104.254553,30.544559",成都农商银行(龙泉支行),[],[],四川省,[],[],2,028-88432938,金融保险服务;银行;农村商业银行,160121
火井镇康庄路134号,邛崃市,[],[],[],成都市,[],B001C0132D,[],"103.237849,30.381814",成都农商银行(火井支行),[],[],四川省,[],[],2,028-88731301;028-88731297,金融保险服务;银行;农村商业银行,160121
华新路536号,温江区,[],[],[],成都市,[],B0FFKHK3NA,[],"103.883977,30.680090",成都农商银行(文化路分理处),[],[],四川省,[],[],2,028-82650344,金融保险服务;银行;农村商业银行,160121
方元路60、62号,新都区,[],[],[],成都市,[],B001C8MG6Z,[],"104.063754,30.761296",成都农商银行(新都大丰支行),[],[],四川省,[],[],2,028-83911401,金融保险服务;银行;农村商业银行,160121
簇锦南路3号,武侯区,[],[],[],成都市,[],B001C80IQA,[],"103.996383,30.599591",成都农商银行(兴达分理处),[],[],四川省,[],[],2,028-85010443,金融保险服务;银行;农村商业银行,160121
上阳街454号-458号,都江堰市,[],[],[],成都市,[],B001C80I0T,[],"103.664932,31.023040",成都农商银行(蒲阳开发区支行),[],[],四川省,[],[],2,028-87234659,金融保险服务;银行;农村商业银行,160121
繁清路95-105号,新都区,[],[],[],成都市,[],B001C7TAFQ,[],"104.012274,30.873962",成都农商银行(新都新繁支行),[],[],四川省,[],[],2,028-83080154;028-83080405,金融保险服务;银行;农村商业银行,160121
协和大道东50米,彭州市,[],[],[],成都市,[],B0FFFAD7ZK,[],"103.945677,30.945255",成都农商银行(彭州南部新城分理处),[],[],四川省,[],[],2,028-83707324,金融保险服务;银行;农村商业银行,160121
重庆路高桥B2,都江堰市,[],[],[],成都市,[],B001C8NT2B,[],"103.657965,31.003916",成都农商银行(都江堰上游分理处),[],[],四川省,[],[],2,028-87201383,金融保险服务;银行;农村商业银行,160121
斑竹园街道柏水村5社成都海宁皮革城内北京路63号,新都区,[],[],[],成都市,[],B001C7U4FS,[],"104.093851,30.818121",成都农商银行(新都柏水分理处),[],[],四川省,[],[],2,028-83028312,金融保险服务;银行;农村商业银行,160121
玉沿街35附1,都江堰市,[],[],[],成都市,[],B001C7YJQ4,[],"103.708265,30.790525",成都农商银行(都江堰沿江分理处),[],[],四川省,[],[],2,028-87216172,金融保险服务;银行;农村商业银行,160121
天府街中段351-359号,温江区,[],[],[],成都市,[],B0FFKRTEY2,[],"103.796609,30.687604",成都农商银行(台商分理处),[],[],四川省,[],[],2,028-82630621,金融保险服务;银行;农村商业银行,160121
玉扬路312号怡和新城F2区,龙泉驿区,[],[],[],成都市,[],B0FFIMETDH,[],"104.261455,30.573969",成都农商银行(怡和新城分理处),[],[],四川省,[],[],2,028-84890226,金融保险服务;银行;农村商业银行,160121
沙湾路188,金牛区,[],[],[],成都市,[],B0FFFSECQZ,[],"104.051051,30.687840",成都农商银行(沙湾分理处),[],[],四川省,[],[],2,028-87640572,金融保险服务;银行;农村商业银行,160121
濛兴东路5,彭州市,[],[],[],成都市,[],B0FFFACLN4,[],"104.118991,30.940997",成都农商银行(彭州三邑分理处),[],[],四川省,[],[],2,028-83773178,金融保险服务;银行;农村商业银行,160121
银河路1号6栋附130、131、132,龙泉驿区,[],[],[],成都市,[],B001C8ORGS,[],"104.180020,30.569210",成都农商银行(龙泉驿大面支行),[],[],四川省,[],[],2,028-84640118,金融保险服务;银行;农村商业银行,160121
