address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
水杉街566-570,锦江区,[],[],[],成都市,[],B0FFFGYPYS,[],"104.131565,30.605798",中国建设银行(成都海桐支行),[],[],四川省,[],[],2,95533,金融保险服务;银行;中国建设银行,160106
科华北路131号四川大学望江校区体育馆一楼,武侯区,[],[],[],成都市,[],B001C7WGMW,[],"104.083498,30.628476",中国建设银行(成都川大支行),[],[],四川省,[],[],2,028-85412137,金融保险服务;银行;中国建设银行,160106
乡农市街59号附15-17,金牛区,[],[],[],成都市,[],B001C7UDRI,[],"104.043271,30.684425",中国建设银行(成都金牛支行),[],[],四川省,[],[],2,028-87679957;028-87666192,金融保险服务;银行;中国建设银行,160106
郫彭路与湖广馆巷交叉路口往南约50米(三道堰景区),郫都区,[],[],[],成都市,[],B0FFGAA15U,[],"103.916471,30.866555",中国建设银行24小时自助银行(永宁路南一段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
赵镇复兴街54号,金堂县,[],[],[],成都市,[],B001C0AGAP,[],"104.437923,30.854830",中国建设银行(金堂支行),[],[],四川省,[],[],2,028-84982439;028-84982440,金融保险服务;银行;中国建设银行,160106
步行街与玉带街交叉口东北50米,邛崃市,[],[],[],成都市,[],B0FFGIKNUR,[],"103.456933,30.399813",中国建设银行24小时自助银行(玉带街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
青正街61号,都江堰市,[],[],[],成都市,[],B0FFG0YFXX,[],"103.595278,30.899102",中国建设银行24小时自助银行(青正街东段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
瑞联路69号附5号,青羊区,[],[],[],成都市,[],B001C7U6F1,[],"103.999947,30.665170",中国建设银行(光华大道支行),[],[],四川省,[],[],2,028-81704523;028-81710192,金融保险服务;银行;中国建设银行,160106
盛源路26号,都江堰市,[],[],[],成都市,[],B0FFFT7W4J,[],"103.683871,30.945377",中国建设银行24小时自助银行(聚源财富中心东),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
人民中路一段28号成都房地产大厦,青羊区,[],[],202,成都市,[],B001C7U8YJ,[],"104.065339,30.664842",中国建设银行(后子门支行),B001C7U8Y9,[],四川省,[],[],2,028-86257811;028-86245776,金融保险服务;银行;中国建设银行,160106
西安南路69号附12号,金牛区,[],[],202,成都市,[],B001C7UFKO,[],"104.047114,30.666255",中国建设银行(成都西安南路支行),B001C7X8Y5,[],四川省,[],[],2,028-84458623,金融保险服务;银行;中国建设银行,160106
蜀西路46号附15号,金牛区,[],[],[],成都市,[],B0FFFE5UG5,[],"103.990139,30.715228",中国建设银行24小时自助银行(成都蜀西路支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
红星路二段70号,锦江区,[],[],[],成都市,[],B0FFG0UBOV,[],"104.082864,30.659501",中国建设银行(成都华兴支行),[],[],四川省,[],[],2,028-86966816;028-86966830,金融保险服务;银行;中国建设银行,160106
天府大道18号高新国际广场C座联通大厦1层,武侯区,[],[],[],成都市,[],B001C8O8PM,[],"104.066431,30.592539",中国建设银行(成都科技支行),[],[],四川省,[],[],2,028-82834996,金融保险服务;银行;中国建设银行,160106
武科东四路11号附19-20号,武侯区,[],[],[],成都市,[],B0FFF5TYLD,[],"103.988154,30.634978",中国建设银行24小时自助银行(成都慧谷支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
红星路二段118号,锦江区,[],[],3,成都市,[],B001C7TK6T,[],"104.084162,30.661738",中国建设银行(成都第三支行),B001C096AV,[],四川省,[],[],2,028-86746565;028-86623917,金融保险服务;银行;中国建设银行,160106
西街72-76号,新都区,[],[],[],成都市,[],B001C05EQ9,[],"104.158026,30.826411",中国建设银行(新都西街支行),[],[],四川省,[],[],2,028-83975124;028-83972592,金融保险服务;银行;中国建设银行,160106
成华大道新鸿路237号,成华区,[],[],[],成都市,[],B001C7UNGC,[],"104.107057,30.661951",中国建设银行(新鸿支行),[],[],四川省,[],[],2,028-82945784,金融保险服务;银行;中国建设银行,160106
五丁路9号附1号,金牛区,[],[],[],成都市,[],B001C7WQXU,[],"104.065369,30.683630",中国建设银行(成都铁道支行),[],[],四川省,[],[],2,028-83174373,金融保险服务;银行;中国建设银行,160106
草堂北路21号附4-5号,青羊区,[],[],[],成都市,[],B001C054RR,[],"104.029325,30.667408",中国建设银行(草堂北路支行),[],[],四川省,[],[],2,028-87369040;95533,金融保险服务;银行;中国建设银行,160106
茶店子五里墩路1号,金牛区,[],[],[],成都市,[],B001C0AGAO,[],"104.033421,30.693267",中国建设银行(成都茶店子支行),[],[],四川省,[],[],2,028-87527294,金融保险服务;银行;中国建设银行,160106
大源北二街21号,武侯区,[],[],[],成都市,[],B001C95DJR,[],"104.034460,30.555474",中国建设银行24小时自助银行(双源社区120号院东),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
花园街108-110号(人民医院旁边),简阳市,[],[],[],成都市,[],B034000R6D,[],"104.547240,30.388740",中国建设银行(花园街支行),[],[],四川省,[],[],2,028-26155179,金融保险服务;银行;中国建设银行,160106
果市巷164号,青白江区,[],[],[],成都市,[],B0FFG0Z8PA,[],"104.268938,30.874701",中国建设银行24小时自助银行(果市巷),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
蜀汉路289号锦城苑大厦内,金牛区,[],[],202,成都市,[],B001C0AGC5,[],"104.020149,30.688954",中国建设银行(蜀汉路分理处),B0FFFDZ8ZY,[],四川省,[],[],2,028-87578056,金融保险服务;银行;中国建设银行,160106
一环路西一段130号索尔国际2层,武侯区,[],[],[],成都市,[],B001C0AG8R,[],"104.040748,30.650221",中国建设银行(百花潭支行),[],[],四川省,[],[],2,028-87012830;028-85228840,金融保险服务;银行;中国建设银行,160106
犀浦镇西华大学,金牛区,[],[],[],成都市,[],B0FFFX1N2I,[],"103.955105,30.774983",中国建设银行24小时自助银行(犀铁雅居北),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
双福二路,成华区,[],[],[],成都市,[],B0FFHXQ51D,[],"104.120243,30.643289",中国建设银行(成华中心支行),[],[],四川省,[],[],2,028-83151972,金融保险服务;银行;中国建设银行,160106
成华大道北湖印象小区旁,成华区,[],[],[],成都市,[],B0FFFX4UHK,[],"104.167973,30.715178",中国建设银行ATM(北湖印象南区西),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
顺城街308号冠城广场1层,青羊区,[],[],202,成都市,[],B001C05TT2,[],"104.071350,30.668938",中国建设银行(冠城广场支行),B0FFH0JQLM,[],四川省,[],[],2,028-86527145,金融保险服务;银行;中国建设银行,160106
吉泰路53、55、57号,武侯区,[],[],[],成都市,[],B0FFK773R8,[],"104.060039,30.538391",中国建设银行(吉泰路支行),[],[],四川省,[],[],2,028-63914651;028-63914265,金融保险服务;银行;中国建设银行,160106
紫瑞街8-10号,新都区,[],[],[],成都市,[],B0FFHC16SV,[],"104.167823,30.827603",中国建设银行(新都东环路支行),[],[],四川省,[],[],2,028-83971144;95533,金融保险服务;银行;中国建设银行,160106
大弯镇新河路8号,青白江区,[],[],[],成都市,[],B001C7U2OC,[],"104.256326,30.885355",中国建设银行(青白江人民广场支行),[],[],四川省,[],[],2,028-83665800,金融保险服务;银行;中国建设银行,160106
一环路南四段新8号附2号,武侯区,[],[],[],成都市,[],B001C7USEF,[],"104.050393,30.635914",中国建设银行(成都衣冠庙支行),[],[],四川省,[],[],2,028-85555604,金融保险服务;银行;中国建设银行,160106
大悦路773号,武侯区,[],[],[],成都市,[],B0FFFACC9U,[],"104.004704,30.629909",中国建设银行(成都大悦路支行),[],[],四川省,[],[],2,[],金融保险服务;银行;中国建设银行,160106
橡树林路34-40号,锦江区,[],[],[],成都市,[],B0FFHGM2AB,[],"104.093486,30.624798",中国建设银行(三官堂支行),[],[],四川省,[],[],2,028-84514017,金融保险服务;银行;中国建设银行,160106
红高路14附近,郫都区,[],[],202,成都市,[],B0FFFGNITL,[],"103.941265,30.772662",中国建设银行24小时自助银行(红光支行),B0FFH2EAJD,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
菱安路337号,锦江区,[],[],[],成都市,[],B0FFFY1JY9,[],"104.117176,30.609020",中国建设银行(四川师范大学支行),[],[],四川省,[],[],2,028-84763908;95533,金融保险服务;银行;中国建设银行,160106
西区大道1704号,郫都区,[],[],[],成都市,[],B001C7TK46,[],"103.929744,30.773882",中国建设银行(成都西区支行),[],[],四川省,[],[],2,028-87958170,金融保险服务;银行;中国建设银行,160106
