address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
龙泉镇北泉路708号,龙泉驿区,[],[],[],成都市,[],B001C8NOU2,[],"104.247055,30.569375",中国邮政储蓄银行(北泉路营业所),[],[],四川省,[],[],2,028-84884411;028-86761921;95580,金融保险服务;银行;中国邮政储蓄银行,160139
幸福大道192号国家电网对门,都江堰市,[],[],[],成都市,[],B0FFIMZHNQ,[],"103.643063,30.988612",中国邮政储蓄银行(江都庭院营业所),[],[],四川省,[],[],2,028-87136395;028-87269959,金融保险服务;银行;中国邮政储蓄银行,160139
永丰路6号之附1-附5,武侯区,[],[],[],成都市,[],B001C7WR4N,[],"104.051016,30.632997",中国邮政储蓄银行(衣冠庙支行),[],[],四川省,[],[],2,028-85194252;028-85194201;95580,金融保险服务;银行;中国邮政储蓄银行,160139
董家湾北街3号,武侯区,[],[],[],成都市,[],B001C8MQPP,[],"104.030007,30.631752",中国邮政储蓄银行(董家湾支行),[],[],四川省,[],[],2,028-85080265;028-66053950,金融保险服务;银行;中国邮政储蓄银行,160139
锦绣路174附20-22号,龙泉驿区,[],[],[],成都市,[],B001C8N0XH,[],"104.305989,30.601627",中国邮政储蓄银行(同安镇支行),[],[],四川省,[],[],2,028-84830129;95580,金融保险服务;银行;中国邮政储蓄银行,160139
树德大街38号,龙泉驿区,[],[],[],成都市,[],B001C7UUIU,[],"104.195934,30.584402",中国邮政储蓄银行(大面支行),[],[],四川省,[],[],2,028-84635865;95580,金融保险服务;银行;中国邮政储蓄银行,160139
水碾河路25号4幢1楼2号,成华区,[],[],[],成都市,[],B001C7WR4J,[],"104.104603,30.646407",中国邮政储蓄银行(水碾河路支行),[],[],四川省,[],[],2,028-84471066;95580,金融保险服务;银行;中国邮政储蓄银行,160139
北新街1-7号,锦江区,[],[],[],成都市,[],B0FFIXERQ8,[],"104.076474,30.657572",中国邮政储蓄银行(北新街支行),[],[],四川省,[],[],2,028-60160509,金融保险服务;银行;中国邮政储蓄银行,160139
惠王陵东路457号,龙泉驿区,[],[],[],成都市,[],B001C7UUHV,[],"104.155929,30.615246",中国邮政储蓄银行(洪河镇支行),[],[],四川省,[],[],2,028-88436233,金融保险服务;银行;中国邮政储蓄银行,160139
城西巷与海林西巷交叉口西150米,新津区,[],[],[],成都市,[],B0FFGIT3H4,[],"103.803435,30.413693",中国邮政储蓄银行(武阳西路分理处),[],[],四川省,[],[],2,028-82556783;95580,金融保险服务;银行;中国邮政储蓄银行,160139
国学巷37号四川大学华西医院,武侯区,[],[],[],成都市,[],B0FFFABF5C,[],"104.060425,30.641523",中国邮政储蓄银行(华西医大支行),[],[],四川省,[],[],2,028-85422889;028-85422134;95580,金融保险服务;银行;中国邮政储蓄银行,160139
航空路19号附2号,武侯区,[],[],[],成都市,[],B0FFIOVYJA,[],"104.078898,30.616685",中国邮政储蓄银行(航空路营业所),[],[],四川省,[],[],2,028-85222740;95580,金融保险服务;银行;中国邮政储蓄银行,160139
玉堂街道,都江堰市,[],[],[],成都市,[],B0FFJEFXFZ,[],"103.611749,30.964343",中国邮政储蓄银行(玉堂营业所),[],[],四川省,[],[],2,028-87181761;95580,金融保险服务;银行;中国邮政储蓄银行,160139
发展路38-40,都江堰市,[],[],[],成都市,[],B0FFFFMBOK,[],"103.657779,31.001508",中国邮政储蓄银行(高桥邮政所),[],[],四川省,[],[],2,028-87269959;95580,金融保险服务;银行;中国邮政储蓄银行,160139
府河苑三路,金牛区,[],[],[],成都市,[],B001C8P6P9,[],"104.025103,30.728744",中国邮政储蓄银行(府河星城支行),[],[],四川省,[],[],2,028-87604599;95580,金融保险服务;银行;中国邮政储蓄银行,160139
教师街邮电路90号,双流区,[],[],[],成都市,[],B001C7YJS0,[],"103.874460,30.584209",中国邮政储蓄银行(彭镇营业所),[],[],四川省,[],[],2,028-85850114;95580,金融保险服务;银行;中国邮政储蓄银行,160139
安靖街道金河路166-168号1层,郫都区,[],[],[],成都市,[],B0FFGBGT4I,[],"104.017596,30.765709",中国邮政储蓄银行(安靖营业所),[],[],四川省,[],[],2,028-86632683;95580,金融保险服务;银行;中国邮政储蓄银行,160139
文南路28-40,邛崃市,[],[],[],成都市,[],B001C7UXP4,[],"103.473958,30.408482",中国邮政储蓄银行(文南路支行),[],[],四川省,[],[],2,028-88742160;95580,金融保险服务;银行;中国邮政储蓄银行,160139
天乡路一段377-387号,温江区,[],[],[],成都市,[],B0FFHPF84U,[],"103.870466,30.703850",中国邮政储蓄银行(公平营业所),[],[],四川省,[],[],2,028-82650420,金融保险服务;银行;中国邮政储蓄银行,160139
柏合街道新街47-49-51号,龙泉驿区,[],[],[],成都市,[],B001C8OPIT,[],"104.205529,30.503898",中国邮政储蓄银行(柏合街道营业所),[],[],四川省,[],[],2,028-84818295;95580,金融保险服务;银行;中国邮政储蓄银行,160139
花桥街道中学路4号,新津区,[],[],[],成都市,[],B001C8089U,[],"103.854667,30.444223",中国邮政储蓄银行(花桥邮政支局),[],[],四川省,[],[],2,028-82460008;95580,金融保险服务;银行;中国邮政储蓄银行,160139
东光街道锦华路一段275号附20号,锦江区,[],[],[],成都市,[],B001C7YLBD,[],"104.099700,30.617113",中国邮政储蓄银行(东光小区营业所),[],[],四川省,[],[],2,028-84412657;95580,金融保险服务;银行;中国邮政储蓄银行,160139
