address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
新民镇浣沙路11号,新都区,[],[],[],成都市,[],B001C8UO47,[],"104.121569,30.768247",佳缘超市,[],[],四川省,[],[],0,[],购物服务;便民商店/便利店;便民商店/便利店,060200
锦里西路119号1楼8号,青羊区,[],[],[],成都市,[],B0FFH9KEL4,[],"104.048525,30.653010",好利家商店,[],[],四川省,[],[],0,028-86136705,购物服务;便民商店/便利店;便民商店/便利店,060200
铭章路43-45号,新都区,[],[],[],成都市,[],B001C7ZYCQ,[],"104.154319,30.826309",红旗超市(新都铭章路便利店),[],[],四川省,[],[],0,028-83010916,购物服务;便民商店/便利店;便民商店/便利店,060200
鸿雁路195号,双流区,[],[],[],成都市,[],B0FFFAD00U,[],"103.915467,30.620837",旺玛特购物广场,[],[],四川省,[],[],0,[],购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400
永盛南街55-59号,武侯区,[],[],[],成都市,[],B001C80H7K,[],"104.029519,30.635840",红旗超市(红南港店),[],[],四川省,[],[],0,028-87877171;028-85107279,购物服务;超级市场;超市,060400
羊马镇永和大道6号,崇州市,[],[],[],成都市,[],B001C957P7,[],"103.776133,30.634076",便捷购物中心(永和店),[],[],四川省,[],[],0,13658081557,购物服务;便民商店/便利店;便民商店/便利店,060200
航空路8号附5号,武侯区,[],[],[],成都市,[],B001C7WKJB,[],"104.073120,30.616241",宏祥食品商贸部,[],[],四川省,[],[],1,028-85356338;18190789771,购物服务;便民商店/便利店;便民商店/便利店,060200
政府大道,郫都区,[],[],[],成都市,[],B001C8O6D5,[],"103.928070,30.895911",红旗超市(古城镇放心店),[],[],四川省,[],[],0,028-87918296,购物服务;超级市场;超市,060400
天府大道中段1388号1幢美年中心A栋1388号,武侯区,[],[],[],成都市,[],B001C8R8CW,[],"104.068026,30.534827",红旗超市(美年广场店),[],[],四川省,[],[],0,028-83120729,购物服务;便民商店/便利店;便民商店/便利店,060200
成济路17号附近,成华区,[],[],202,成都市,[],B0FFHSBJAI,[],"104.177683,30.686338",和美生活超市,B0FFHLDIK2,[],四川省,[],[],0,15928657389,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
金牛区长和路18号附30、31号,金牛区,[],[],[],成都市,[],B001C80BJO,[],"104.044450,30.713791",舞东风(0240新桥逸景分店),[],[],四川省,[],[],0,15719461537,购物服务;便民商店/便利店;便民商店/便利店,060200
东虹路尚东美林58号附11、12号,成华区,[],[],[],成都市,[],B001C7WPFI,[],"104.153825,30.643686",舞东风(0161尚东美林分店),[],[],四川省,[],[],0,15719461161,购物服务;便民商店/便利店;便民商店/便利店,060200
一环路南一段9号1-7号,武侯区,[],[],[],成都市,[],B001C7WGUO,[],"104.081476,30.636466",wowo(凯悦新城店),[],[],四川省,[],[],0,028-85441311;13540660037;028-85435189,购物服务;便民商店/便利店;便民商店/便利店,060200
彭镇彭柑路木樨村交界,双流区,[],[],[],成都市,[],B001C8MLN5,[],"103.869617,30.606690",君发超市,[],[],四川省,[],[],0,18280351217,购物服务;便民商店/便利店;便民商店/便利店,060200
嘉泽路2号附14号,金牛区,[],[],[],成都市,[],B0FFF00BEQ,[],"104.062040,30.727127",红旗超市(泉水人家分场),[],[],四川省,[],[],0,028-62306037,购物服务;超级市场;超市,060400
慕和南道华府大道一段898号东门,双流区,[],[],[],成都市,[],B0FFH9VUAZ,[],"104.049576,30.526795",红旗超市(华府大道店),[],[],四川省,[],[],0,028-85633467;028-85458243,购物服务;超级市场;超市,060400
西林街1号附5号,成华区,[],[],[],成都市,[],B001C8OTAW,[],"104.096173,30.698156",红旗超市(西林街便利店),[],[],四川省,[],[],0,028-61539079,购物服务;便民商店/便利店;便民商店/便利店,060200
蒙阳镇蒙三东路5号,彭州市,[],[],[],成都市,[],B001C8ULSP,[],"104.125360,30.936583",佳丽连锁超市,[],[],四川省,[],[],0,13568838042;13541211822,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400
人民南路一段97号5栋附1,青羊区,[],[],202,成都市,[],B0FFGK91FJ,[],"104.066360,30.653660",wowo(航天科技大厦店),B001C7XDMB,[],四川省,[],[],0,028-86276711;028-68905978;13096364900,购物服务;便民商店/便利店;便民商店/便利店,060200
武城大街101号,锦江区,[],[],[],成都市,[],B001C8OQSP,[],"104.086796,30.659229",舞东风(0501武城大街分店),[],[],四川省,[],[],0,15281023224;15719466904,购物服务;便民商店/便利店;便民商店/便利店,060200
洞子口路168号附25号,金牛区,[],[],[],成都市,[],B001C80F7F,[],"104.056701,30.722338",舞东风(0320源上金府分店),[],[],四川省,[],[],0,15719461320,购物服务;便民商店/便利店;便民商店/便利店,060200
洛带镇子华街128,龙泉驿区,[],[],302,成都市,[],B001C7VB6Q,[],"104.328721,30.636916",老邻居超市(020洛一店),B001C8P5T0,[],四川省,[],[],0,[],购物服务;便民商店/便利店;便民商店/便利店,060200
土龙路10号,双流区,[],[],[],成都市,[],B001C8MM4H,[],"103.902694,30.663439",百佳超市(土龙路店),[],[],四川省,[],[],0,028-85750045,购物服务;超级市场;超市,060400
望锦中路64-68号,武侯区,[],[],[],成都市,[],B0FFGSE6T0,[],"103.991328,30.600506",红旗超市(望锦中路分场),[],[],四川省,[],[],0,028-85018760,购物服务;超级市场;超市,060400
成华大道237号附12号B1-1层,成华区,[],[],[],成都市,[],B001C80GQP,[],"104.136428,30.664110",红旗超市(理工东苑店),[],[],四川省,[],[],0,028-84754662,购物服务;便民商店/便利店;便民商店/便利店,060200
武兴一路10号附1-2号,武侯区,[],[],[],成都市,[],B001C7S8LX,[],"103.991760,30.634473",红旗超市(武青嘉苑分场),[],[],四川省,[],[],0,028-85370825,购物服务;超级市场;超市,060400
西航港街道办事处龙港社区空港新居16-20号,双流区,[],[],[],成都市,[],B001C8NZCD,[],"103.968156,30.535227",红旗超市(空港新居便民店),[],[],四川省,[],[],0,028-85746132,购物服务;便民商店/便利店;便民商店/便利店,060200
犀浦镇天目路196号,郫都区,[],[],[],成都市,[],B001C80T4N,[],"103.978444,30.733147",民乐超市(百草路店),[],[],四川省,[],[],0,[],购物服务;超级市场;超市,060400
街子镇朝阳路89、91号,崇州市,[],[],302,成都市,[],B001C8O6DI,[],"103.559403,30.812366",红旗超市(崇州街子一分场),B001C7XDI6,[],四川省,[],[],0,028-82289078,购物服务;便民商店/便利店;便民商店/便利店,060200
