address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
海椒市街15号综合楼1楼,锦江区,[],[],[],成都市,[],B0FFFAC7BG,[],"104.103367,30.635586",福乐佳超市,[],[],四川省,[],[],0,028-86923163;13981843805,购物服务;便民商店/便利店;便民商店/便利店,060200
中和街道公济桥路226号,双流区,[],[],[],成都市,[],B001C8OP7S,[],"104.085251,30.560662",中国供销合作社老邻居公济桥店,[],[],四川省,[],[],0,028-81500502,购物服务;便民商店/便利店;便民商店/便利店,060200
沙湾路1号汇龙湾广场洛克中心2层,金牛区,[],[],201,成都市,[],B0FFFEKR1I,[],"104.052724,30.685503",永辉超市BRAVO YH(汇龙湾店),B001C7XFW6,[],四川省,[],[],0,028-69262894;028-68963233,购物服务;超级市场;超市,060400
英祥商业广场家乐福2号门电梯口,青白江区,[],[],202,成都市,[],B0FFF00PHP,[],"104.261665,30.891284",RELX悦刻专卖店(青白江家乐福专卖店),B0FFILXC6I,[],四川省,[],[],1,028-89339564;028-89339556;028-89339587,购物服务;购物相关场所;购物相关场所,060000
新风路113号附8号,成华区,[],[],[],成都市,[],B001C02A63,[],"104.108968,30.687823",鑫红星超市(新风店),[],[],四川省,[],[],0,028-61531665;13708030681;028-66416680,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
驿都中路898号驿都汇B1层,龙泉驿区,[],[],202,成都市,[],B0FFHYE7RJ,[],"104.234952,30.569213",沃尔玛(龙泉店),B0FFJG4ZRJ,[],四川省,[],[],0,028-63955631;028-63955632,购物服务;超级市场;沃尔玛,060402
莲花南路与都江堰大道交叉口,都江堰市,[],[],[],成都市,[],B001C8OLLQ,[],"103.645036,30.987826",大润发(都江堰大道店),[],[],四川省,[],[],1,028-87201666;028-87201511;028-87201512,购物服务;超级市场;超市,060400
佳宏路160号10栋1单元1层2号,锦江区,[],[],[],成都市,[],B0FFF4ZQOU,[],"104.128388,30.617460",红旗超市(佳宏北路分场),[],[],四川省,[],[],0,028-87877333,购物服务;超级市场;超市,060400
锦江大道889号B1层,锦江区,[],[],202,成都市,[],B0FFH09CIJ,[],"104.142706,30.595262",永辉超市BRAVO YH(合能锦城广场店),B0FFFADLMP,[],四川省,[],[],0,028-68257659;028-68257660,购物服务;超级市场;超市,060400
新都镇黄河路614号,双流区,[],[],[],成都市,[],B0FFFZT9WR,[],"103.909787,30.621338",红旗超市,[],[],四川省,[],[],0,028-85753197,购物服务;超级市场;超市,060400
香沙路99号,双流区,[],[],[],成都市,[],B001C95ERE,[],"104.075160,30.475647",红旗超市(华阳锦绣家园便利店),[],[],四川省,[],[],0,028-84268279,购物服务;便民商店/便利店;便民商店/便利店,060200
凤凰西七路5号IMC美程广场F2层,青白江区,[],[],201,成都市,[],B0FFHK92K8,[],"104.255977,30.891872",永辉超市BRAVO YH(成都天府欧城店),B0FFGZ04N0,[],四川省,[],[],0,028-68557055,购物服务;超级市场;超市,060400
"金花镇金江路83号,川大附属小学旁边",武侯区,[],[],[],成都市,[],B0FFF3LLUO,[],"103.963691,30.610345",乐乐超市(金江路店),[],[],四川省,[],[],0,13684047538;028-85364155;028-66072098,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
金凤路11号附3号5幢1层3号,青羊区,[],[],[],成都市,[],B0FFF5TB7Z,[],"104.007174,30.677709",么么生活超市(金凤店),[],[],四川省,[],[],1,18030761702,购物服务;超级市场;超市,060400
锦华路二段166号空港购物中心B1层(1号门内好利来旁边),双流区,[],[],202,成都市,[],B0FFF00DXQ,[],"103.986774,30.571559",北京华联超市(机场店),B0FFHLG06L,[],四川省,[],[],0,028-67087261;028-67087258;028-67087268,购物服务;超级市场;北京华联,060404
驷马桥路23号附18号,成华区,[],[],[],成都市,[],B001C93HBO,[],"104.095148,30.695169",红旗超市(5693驷马桥便利店),[],[],四川省,[],[],0,028-84320816,购物服务;超级市场;超市,060400
金房苑横街86-88号,金牛区,[],[],[],成都市,[],B001C8O6UC,[],"104.037762,30.696690",红旗超市(金房苑横街红旗24店),[],[],四川省,[],[],0,028-87697917,购物服务;便民商店/便利店;便民商店/便利店,060200
