address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
金仙桥路8号附2号,金牛区,[],[],[],成都市,[],B0FFG0HHOA,[],"104.053112,30.677038",红旗超市(金仙桥路便利店),[],[],四川省,[],[],0,028-83175663,购物服务;超级市场;超市,060400
[],武侯区,[],diner,202,成都市,[],B0FFGYVXWI,[],"104.065958,30.552406",COCO,B001C80TAN,[],四川省,[],[],1,028-68637684,餐饮服务;冷饮店;冷饮店,050700
彭镇层板厂路口,双流区,[],[],[],成都市,[],B0FFFVQU5C,[],"103.860201,30.578573",鑫兴购物,[],[],四川省,[],[],0,13551043561;13348849767,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400
人民北路一段23号附2号,金牛区,[],[],[],成都市,[],B001C7UALA,[],"104.072760,30.681633",红旗超市(人民北路分场),[],[],四川省,[],[],0,028-83229912;028-83221357,购物服务;超级市场;超市,060400
青羊大道99号,青羊区,[],[],[],成都市,[],B001C8O502,[],"104.007425,30.662832",7-11优品道店,[],[],四川省,[],[],0,028-61557711,购物服务;便民商店/便利店;7-ELEVEn便利店,060201
站北东街3号附1号,成华区,[],[],[],成都市,[],B001C80EZQ,[],"104.077890,30.700531",舞东风,[],[],四川省,[],[],0,028-83140986;15719461092,购物服务;便民商店/便利店;便民商店/便利店,060200
[],双流区,[],[],[],成都市,[],B001C8NNCC,[],"104.042847,30.524683",欧尚超市(成都华阳店),[],[],四川省,[],[],1,028-67085066;18628262674;4001012211,购物服务;超级市场;超市,060400
红光广场路北一段14号、18-22号1层,郫都区,[],[],[],成都市,[],B001C7XPJC,[],"103.948163,30.778486",红旗超市(红光广场路二分场),[],[],四川省,[],[],0,028-62554361,购物服务;超级市场;超市,060400
金谷三路46号1栋附114,金牛区,[],[],[],成都市,[],B0FFH89EYZ,[],"104.007620,30.723065",红旗连锁(金谷三路分店),[],[],四川省,[],[],0,028-87593272,购物服务;超级市场;超市,060400
华阳镇新希望大道二段158号1-39,双流区,[],[],[],成都市,[],B001C8VHRH,[],"104.062401,30.521822",幸福e家超市,[],[],四川省,[],[],0,18981771355,购物服务;便民商店/便利店;便民商店/便利店,060200
驿站环路396号,新都区,[],[],[],成都市,[],B001C8O2YC,[],"104.150319,30.755287",乐都购物广场(保利店),[],[],四川省,[],[],0,15990440272,购物服务;超级市场;超市,060400
清江东路368号附5号,青羊区,[],[],[],成都市,[],B001C80NWK,[],"104.022019,30.670548",红旗超市(清江东路便利店),[],[],四川省,[],[],0,13980480385;028-87326260,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
合作路89号时代天街23栋2楼8号,郫都区,[],[],[],成都市,[],B0GUVYV4J6,[],"103.923861,30.754560",和佳火锅·烧烤生鲜食材超市,[],[],四川省,[],[],1,15208460385,购物服务;超级市场;超市,060400
龙腾西路3号附40号,武侯区,[],[],[],成都市,[],B0FFIGC5H0,[],"104.008990,30.651645",转角商城,[],[],四川省,[],[],1,13551220337;028-86270265,购物服务;超级市场;超市,060400
苏坡中路11号附2号中鹏,青羊区,[],[],[],成都市,[],B001C7XRRI,[],"103.984332,30.669563",中国共销合作社老邻居(中鹏店),[],[],四川省,[],[],0,028-81479697,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
长寿苑东街9-13号,武侯区,[],[],[],成都市,[],B001C7WM3U,[],"104.076689,30.610451",中国供销合作社老邻居长寿店,[],[],四川省,[],[],0,028-85255788,购物服务;便民商店/便利店;便民商店/便利店,060200
泉水西路42号,金牛区,[],[],[],成都市,[],B0FFITCY4O,[],"104.054713,30.723732",红旗超市(泉水西路分店),[],[],四川省,[],[],0,028-86251645,购物服务;超级市场;超市,060400
十陵现代新居E区34幢29号,龙泉驿区,[],[],202,成都市,[],B001C95BTX,[],"104.172014,30.657192",红旗超市(龙泉现代新居便利店),B0FFF8OFCP,[],四川省,[],[],0,028-88491276,购物服务;便民商店/便利店;便民商店/便利店,060200
航空路19号附5-6号,武侯区,[],[],[],成都市,[],B001C7V6E5,[],"104.079421,30.616693",红旗超市(航空路店),[],[],四川省,[],[],0,028-87877353;028-87877333,购物服务;便民商店/便利店;便民商店/便利店,060200
保和乡东升村农贸市场2层,成华区,[],[],[],成都市,[],B001C08YQ0,[],"104.141704,30.649667",红旗超市(槐树店路店),[],[],四川省,[],[],0,028-65069501;028-84740180,购物服务;超级市场;超市,060400
胜利新村28附10号(袁记串串香对面),武侯区,[],[],[],成都市,[],B001C7RPFC,[],"104.073619,30.642657",百川便利店,[],[],四川省,[],[],0,13980022523;028-85437226,购物服务;便民商店/便利店;便民商店/便利店,060200
成康路36号,成华区,[],[],[],成都市,[],B0FFGQHQGH,[],"104.173107,30.695965",世纪华联超市(六合广场店),[],[],四川省,[],[],0,028-84722928,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
西马棚街3号附6号,青羊区,[],[],[],成都市,[],B001C021E1,[],"104.055623,30.669474",红旗超市(西马棚店),[],[],四川省,[],[],0,028-86243397,购物服务;超级市场;超市,060400
五块石路16-3号龙湖·北城天街购物广场F1层,金牛区,[],[],[],成都市,[],B0FFGHRWOO,[],"104.065441,30.710805",乐多(龙湖·北城天街店),[],[],四川省,[],[],0,4000288358,购物服务;便民商店/便利店;便民商店/便利店,060200
新都镇学院路东段999号,新都区,[],[],[],成都市,[],B001C8N6L6,[],"104.182861,30.803149",汇美超市(川音店),[],[],四川省,[],[],1,028-89395024,购物服务;便民商店/便利店;便民商店/便利店,060200
大墙西街83号-85号,青羊区,[],[],[],成都市,[],B0FFHHWG46,[],"104.072895,30.663385",蜗牛君连锁超市(优乐享店),[],[],四川省,[],[],0,15902850020,购物服务;便民商店/便利店;便民商店/便利店,060200
永安镇南通路108号,双流区,[],[],[],成都市,[],B001C8MT0R,[],"103.986992,30.407935",九久玖超市(太平街二段店),[],[],四川省,[],[],0,18228035516,购物服务;便民商店/便利店;便民商店/便利店,060200
木兰镇同兴街159-161号,新都区,[],[],[],成都市,[],B001C8N2KB,[],"104.210485,30.736827",红旗超市(木兰镇店),[],[],四川省,[],[],0,028-83038839,购物服务;超级市场;超市,060400
九兴大道14号凯乐国际,武侯区,[],[],202,成都市,[],B0FFH2E6F9,[],"104.035730,30.623275",红旗超市(九兴大道),B0FFGB4VKU,[],四川省,[],[],0,028-81134037,购物服务;超级市场;超市,060400
华阳街道华府大道一段6号心怡·左岸花都1栋1层117-118号,双流区,[],[],[],成都市,[],B001C8X7NH,[],"104.066081,30.527470",红旗超市(华阳左岸花都分场),[],[],四川省,[],[],0,028-85657145,购物服务;超级市场;超市,060400
锦江大道917-921号(三圣乡粉房堰村3、4组华都美林湾一期3幢1号),锦江区,[],[],[],成都市,[],B001C8OE7T,[],"104.137966,30.591173",红旗超市(美林湾店),[],[],四川省,[],[],0,028-86006311,购物服务;便民商店/便利店;便民商店/便利店,060200
建设南街10号附1-3号,成华区,[],[],[],成都市,[],B001C7WKLC,[],"104.107129,30.668580",红旗超市(建设南新路店),[],[],四川省,[],[],0,028-84395791;028-84122823,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
