address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
草堂北路8号附19号1层,青羊区,[],[],[],成都市,[],B001C92GB0,[],"104.028822,30.665539",红旗超市(草堂北路便利店),[],[],四川省,[],[],0,028-87877309;028-87321565,购物服务;便民商店/便利店;便民商店/便利店,060200
天顺路天九南街27号,武侯区,[],[],[],成都市,[],B001C8OQX0,[],"104.071923,30.590611",舞东风(天久南街分店),[],[],四川省,[],[],0,18200337855;15719461329,购物服务;便民商店/便利店;便民商店/便利店,060200
浆洗街10号1-1幢1层,武侯区,[],[],[],成都市,[],B001C8OQ73,[],"104.058026,30.643038",舞东风(0500浆洗分店),[],[],四川省,[],[],0,15719466854,购物服务;便民商店/便利店;便民商店/便利店,060200
羊子山西路86号,成华区,[],[],[],成都市,[],B001C8NOJE,[],"104.096862,30.707162",舞东风(0463兴元华盛分店),[],[],四川省,[],[],0,15719467134,购物服务;便民商店/便利店;便民商店/便利店,060200
武侯区武兴一路2号2幢8号、9号,武侯区,[],[],[],成都市,[],B001C8MK6A,[],"103.995442,30.628763",舞东风(武兴一路店),[],[],四川省,[],[],0,15719461199,购物服务;便民商店/便利店;便民商店/便利店,060200
洗面桥东一街8号附24号,武侯区,[],[],[],成都市,[],B001C80QEJ,[],"104.056737,30.638369",舞东风(0353洗面桥分店),[],[],四川省,[],[],0,13688165811;15719461353,购物服务;便民商店/便利店;便民商店/便利店,060200
中和镇中和大道三段39、41、43号,双流区,[],[],[],成都市,[],B001C80PB6,[],"104.089343,30.549569",舞东风(0269中和大道分店),[],[],四川省,[],[],0,15719461269;15719461385,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
高新区新乐南街2号附55号,武侯区,[],[],[],成都市,[],B001C80P34,[],"104.036926,30.605331",中国供销合作社老邻居新乐店,[],[],四川省,[],[],0,028-86037339,购物服务;便民商店/便利店;便民商店/便利店,060200
大丰街道南丰大道4号附2、3号,新都区,[],[],[],成都市,[],B001C80MOM,[],"104.056018,30.755173",舞东风(0307南丰大道分店),[],[],四川省,[],[],0,18349227372;15719461307,购物服务;便民商店/便利店;便民商店/便利店,060200
蓉北商贸大道二段168号附8号,金牛区,[],[],[],成都市,[],B001C80DZA,[],"104.060294,30.713798",舞东风,[],[],四川省,[],[],0,15719461380,购物服务;便民商店/便利店;便民商店/便利店,060200
建设北路三段289号附1号,成华区,[],[],[],成都市,[],B001C80DK2,[],"104.123549,30.680200",舞东风(建设北路三段分店),[],[],四川省,[],[],0,15719461159;15719461067,购物服务;便民商店/便利店;便民商店/便利店,060200
少城街道长顺上街231号,青羊区,[],[],[],成都市,[],B001C7YA3C,[],"104.055869,30.663963",WOWO(宽巷子店),[],[],四川省,[],[],0,028-86263611,购物服务;便民商店/便利店;便民商店/便利店,060200
槐树店路36号,成华区,[],[],[],成都市,[],B001C7WIB0,[],"104.144707,30.649841",舞东风(0026东升分店),[],[],四川省,[],[],0,15719461026,购物服务;便民商店/便利店;便民商店/便利店,060200
致民路19号,武侯区,[],[],[],成都市,[],B001C7V2W2,[],"104.084422,30.641133",舞东风(致民路店),[],[],四川省,[],[],0,15719461080,购物服务;便民商店/便利店;便民商店/便利店,060200
爱民路112号附2-3号,金牛区,[],[],[],成都市,[],B001C80BIE,[],"104.080123,30.686274",红旗超市(爱民路便利店),[],[],四川省,[],[],0,028-83316783,购物服务;便民商店/便利店;便民商店/便利店,060200
光华东三路87号光华生活广场,青羊区,[],[],[],成都市,[],B0FFGDYEZI,[],"103.972530,30.671723",联合一百生活广场(光华店),[],[],四川省,[],[],0,028-86636721,购物服务;超级市场;超市,060400
一品天下大街399号居然之家家之尊国际馆B1层,金牛区,[],[],202,成都市,[],B0FFJIWO71,[],"104.028851,30.696194",盒马鲜生(茶店子店),B0FFGABTW3,[],四川省,[],[],0,028-63915187;9510217,购物服务;综合市场;农副产品市场|购物服务;超级市场;超市,060703|060400
双庆路8号万象城B1层B106,成华区,[],[],202,成都市,[],B0FFGM84MR,[],"104.116246,30.650042",Ole超市(成都万象城店),B0FFJ63E49,[],四川省,[],[],0,028-62120168;028-61392310,购物服务;超级市场;超市,060400
