address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
高新区中和中柏路276号1栋1层24号,双流区,[],[],[],成都市,[],B0FFGZVG8C,[],"104.094044,30.552718",红旗超市(中柏路分场店),[],[],四川省,[],[],0,028-61409089,购物服务;超级市场;超市,060400
金陵路4号,武侯区,[],[],[],成都市,[],B0FFF9VC3Z,[],"104.064861,30.635679",红旗超市(金陵路便利店),[],[],四川省,[],[],0,028-87447857;13550085235,购物服务;便民商店/便利店;便民商店/便利店,060200
牧华路三段999号,双流区,[],[],[],成都市,[],B0FFHB30NW,[],"104.022492,30.487036",红旗超市(德商华府天骄东),[],[],四川省,[],[],0,028-85872087,购物服务;超级市场;超市,060400
金河路188附4号,郫都区,[],[],[],成都市,[],B001C7ZX55,[],"104.015177,30.767948",舞东风(犀安路店),[],[],四川省,[],[],0,028-66760943;15719461339,购物服务;便民商店/便利店;便民商店/便利店,060200
天回镇土门新村北大街29号,金牛区,[],[],[],成都市,[],B001C7XPH2,[],"104.111767,30.746364",红旗超市(土门新村便利店),[],[],四川省,[],[],0,028-83578587,购物服务;便民商店/便利店;便民商店/便利店,060200
麓镇西路5号附近,双流区,[],[],[],成都市,[],B001C8OLUB,[],"104.092887,30.482579",7-ELEVEn(麓山国际店),[],[],四川省,[],[],0,13730697177;17743209711,购物服务;便民商店/便利店;7-ELEVEn便利店,060201
三洞桥席草田街58号附1号,金牛区,[],[],[],成都市,[],B0FFGIMYGO,[],"104.050186,30.674024",红旗超市(玉锦名都店),[],[],四川省,[],[],0,028-87767036,购物服务;超级市场;超市,060400
犀浦镇五粮村(新里派克公馆)号22幢2单元1楼4号,郫都区,[],[],[],成都市,[],B001C8N4DT,[],"103.986061,30.730992",舞东风(金粮路店),[],[],四川省,[],[],0,15719461337,购物服务;便民商店/便利店;便民商店/便利店,060200
交大路180号,金牛区,[],[],[],成都市,[],B001C08YQ8,[],"104.044277,30.701663",红旗超市(交大路分场),[],[],四川省,[],[],0,028-87616992,购物服务;超级市场;超市,060400
一环路北四段110号附8号,金牛区,[],[],[],成都市,[],B001C08YPF,[],"104.088516,30.679664",红旗超市(三六八红旗24店),[],[],四川省,[],[],0,028-83358550,购物服务;超级市场;超市,060400
蜀龙街68-74,双流区,[],[],[],成都市,[],B0FFH060DV,[],"103.989283,30.548314",红旗超市(蜀龙街),[],[],四川省,[],[],0,028-85871805,购物服务;超级市场;超市,060400
东城根下街73号附1号,青羊区,[],[],[],成都市,[],B0FFF9VF88,[],"104.060148,30.669064",红旗超市(东城根下街便利店),[],[],四川省,[],[],0,028-87367170,购物服务;便民商店/便利店;便民商店/便利店,060200
督院街68号(近学道街),锦江区,[],[],[],成都市,[],B001C7XPIG,[],"104.074867,30.651836",红旗超市(走马街便利店),[],[],四川省,[],[],0,028-86677876;028-61644618,购物服务;超级市场;超市,060400
总府路87号,锦江区,[],[],[],成都市,[],B001C08YTW,[],"104.072351,30.658734",红旗超市(总府路店),[],[],四川省,[],[],0,028-86622751;028-86617130,购物服务;超级市场;超市,060400
苏坡中路77号,青羊区,[],[],[],成都市,[],B001C7XPM1,[],"103.984885,30.672050",红旗超市(苏坡分场),[],[],四川省,[],[],0,028-87469995,购物服务;超级市场;超市,060400
荆竹中路华润熙悦广场B1层,成华区,[],[],202,成都市,[],B0FFGIDO8C,[],"104.103558,30.713118",华润万家(荆竹中路店),B0FFFGVA3I,[],四川省,[],[],0,028-69853158,购物服务;超级市场;华润,060403
天彭镇天府中路98-100号,彭州市,[],[],[],成都市,[],B001C7XPIM,[],"103.945004,30.977793",红旗超市(天府中路店),[],[],四川省,[],[],0,028-83708926,购物服务;超级市场;超市,060400
双林路44号,成华区,[],[],[],成都市,[],B001C8MPFF,[],"104.111647,30.652044",德福超市(双桥路北二街),[],[],四川省,[],[],0,028-68512083,购物服务;便民商店/便利店;便民商店/便利店,060200
天裕街90号附1-4号,金牛区,[],[],[],成都市,[],B001C929TY,[],"104.111845,30.762456",红旗超市(天裕街便利店),[],[],四川省,[],[],0,028-61370697,购物服务;便民商店/便利店;便民商店/便利店,060200
牡丹街俊发星雅俊园,锦江区,[],[],[],成都市,[],B0FFHMUZGL,[],"104.155388,30.590911",红旗超市(牡丹街便利店),[],[],四川省,[],[],0,028-86614856,购物服务;超级市场;超市,060400
犀安路999号西南交通大学犀浦校区,郫都区,[],[],[],成都市,[],B001C08VXI,[],"103.983036,30.761142",好美佳超市,[],[],四川省,[],[],0,[],购物服务;便民商店/便利店;便民商店/便利店,060200
龙井北街2号,武侯区,[],[],[],成都市,[],B001C7WS3Q,[],"103.995238,30.605130",红旗超市(簇桥龙井北街店),[],[],四川省,[],[],0,028-85029786,购物服务;超级市场;超市,060400
一环路东三段34号附1号,成华区,[],[],[],成都市,[],B001C7Y7H0,[],"104.099005,30.653792",wowo(工人日报店),[],[],四川省,[],[],0,028-84383611,购物服务;便民商店/便利店;便民商店/便利店,060200
站北中街29-33号,成华区,[],[],[],成都市,[],B0FFFABKD3,[],"104.074531,30.706187",红旗超市(站北中街便利店),[],[],四川省,[],[],0,028-83135861,购物服务;超级市场;超市,060400
川大路三段108号37幢,双流区,[],[],[],成都市,[],B001C8O6I9,[],"103.987129,30.551405",万家福便民超市,[],[],四川省,[],[],1,18109033314,购物服务;超级市场;超市,060400
西航港星月路83号,双流区,[],[],[],成都市,[],B0FFH34L9E,[],"103.978667,30.563787",红旗超市(双流星月路便利店),[],[],四川省,[],[],0,13980459808;028-81447101,购物服务;便民商店/便利店;便民商店/便利店,060200
仁和街107、109号,武侯区,[],[],[],成都市,[],B0FFGILAYX,[],"104.030951,30.581673",红旗超市(新南二期分场),[],[],四川省,[],[],0,028-85341025,购物服务;超级市场;超市,060400
西航港街道空港四期商业配套处69栋1层15-17号,双流区,[],[],[],成都市,[],B001C8OBBK,[],"103.995640,30.518683",红旗超市(双流空港四期分场店),[],[],四川省,[],[],0,028-85785153,购物服务;超级市场;超市,060400
平乐镇迎宾路247号,邛崃市,[],[],302,成都市,[],B001C8P4NU,[],"103.336338,30.342117",红旗超市,B001C7XDSY,[],四川省,[],[],0,028-88781768;028-88783938,购物服务;便民商店/便利店;便民商店/便利店,060200
幸福镇都江堰大道中上段3栋1层11-13号,都江堰市,[],[],[],成都市,[],B001C80O5K,[],"103.638283,30.986548",红旗超市(都江堰西御阳光分场),[],[],四川省,[],[],0,028-87265931,购物服务;超级市场;超市,060400
蜀西南二路94-100号,金牛区,[],[],[],成都市,[],B0FFGCBES4,[],"103.999109,30.705820",红旗超市(蜀西南二路便利店),[],[],四川省,[],[],0,028-62454326;13540487956,购物服务;便民商店/便利店;便民商店/便利店,060200
下莲池街5号附1号,锦江区,[],[],[],成都市,[],B0FFF9VH1O,[],"104.078272,30.647162",双峰商贸,[],[],四川省,[],[],0,[],购物服务;便民商店/便利店;便民商店/便利店,060200
东南里滨江东路星河名都1栋1层4号,锦江区,[],[],[],成都市,[],B0FFHGLVI1,[],"104.079006,30.645909",如花wowo滨江东路店,[],[],四川省,[],[],0,028-86718211;028-86723511,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400
新桂村西五街17-19号(朝阳名宅北),锦江区,[],[],[],成都市,[],B0FFGLMPZ4,[],"104.094682,30.637610",红旗超市(西五街便利店),[],[],四川省,[],[],0,028-84556768,购物服务;便民商店/便利店;便民商店/便利店,060200
二仙桥北路31号附95号,成华区,[],[],[],成都市,[],B001C7UGOG,[],"104.138837,30.680124",红旗超市(二仙桥店),[],[],四川省,[],[],0,028-84380137;028-84120562,购物服务;超级市场;超市,060400
金科苑路68号1层5-7号,金牛区,[],[],[],成都市,[],B001C8ORLZ,[],"103.987163,30.710615",红旗超市(高家庄便利店),[],[],四川省,[],[],0,028-66671220,购物服务;便民商店/便利店;便民商店/便利店,060200
怡福巷13号附5号,成华区,[],[],[],成都市,[],B001C80CZM,[],"104.106123,30.682088",乐多便利店(八里阳光店),[],[],四川省,[],[],0,028-68330808;028-83267385,购物服务;便民商店/便利店;便民商店/便利店,060200
高桥B731栋附1号与双林路17号交汇处,都江堰市,[],[],[],成都市,[],B001C8NUKF,[],"103.655991,31.006208",中国供销合作社老邻居(高桥一店),[],[],四川省,[],[],0,028-61758683,购物服务;便民商店/便利店;便民商店/便利店,060200
培风东街425号1层,青羊区,[],[],[],成都市,[],B0FFF005K7,[],"103.979750,30.667864",红旗超市(颐和京都便利店),[],[],四川省,[],[],0,028-87493712;028-61988526;028-61331873,购物服务;便民商店/便利店;便民商店/便利店,060200
晋原镇甲子龙街5号,大邑县,[],[],[],成都市,[],B001C8NVT0,[],"103.528628,30.588657",利民连锁超市(子云商场),[],[],四川省,[],[],0,028-88266598,购物服务;便民商店/便利店;便民商店/便利店,060200
马鞍街20号附6-9号,金牛区,[],[],[],成都市,[],B0FFGAN02L,[],"104.090213,30.676458",老兄弟超市,[],[],四川省,[],[],0,028-83337175;13032800438,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
蓉北商贸大道一段99号附22号1层,金牛区,[],[],[],成都市,[],B001C92AXW,[],"104.063445,30.704746",舞东风(0588恒业星园分店),[],[],四川省,[],[],0,18328713770,购物服务;便民商店/便利店;便民商店/便利店,060200
玉洁巷1号附11-15号,武侯区,[],[],[],成都市,[],B001C7US8Q,[],"104.060301,30.623582",红旗超市(玉洁巷分场),[],[],四川省,[],[],0,028-85520280;028-85511216,购物服务;超级市场;超市,060400
新开街1号附7号金竹大厦,锦江区,[],[],202,成都市,[],B001C7UPZD,[],"104.069054,30.649083",红旗(新开街便利店),B001C7SG90,[],四川省,[],[],0,028-86657935,购物服务;便民商店/便利店;便民商店/便利店,060200
高升桥路24号附16-6号,武侯区,[],[],[],成都市,[],B001C05Y2O,[],"104.035321,30.639008",红旗超市(广福桥北街便利店),[],[],四川省,[],[],0,[],购物服务;便民商店/便利店;便民商店/便利店,060200
大丰街道办互惠大道38、40号,新都区,[],[],[],成都市,[],B001C8VGPD,[],"104.057610,30.769121",长春超市,[],[],四川省,[],[],0,18908226938,购物服务;便民商店/便利店;便民商店/便利店,060200
毗河东路6号4栋1层13号,新都区,[],[],[],成都市,[],B001C7ZY4C,[],"104.151745,30.789039",舞东风(0274新都毗河东路分店),[],[],四川省,[],[],0,15719461561,购物服务;便民商店/便利店;便民商店/便利店,060200
又新镇蔡家河街75号东北方向190米,金堂县,[],[],[],成都市,[],B001C8OJDD,[],"104.788121,30.570342",家家美超市,[],[],四川省,[],[],0,028-84971856,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
安蓉路137号(北京华联附近),金牛区,[],[],[],成都市,[],B001C8WBDH,[],"104.026828,30.695314",国色天香友乐副食店,[],[],四川省,[],[],1,028-61898610;15281097225,购物服务;超级市场;超市,060400
福锦路一段652号中铁骑士公馆,武侯区,[],[],[],成都市,[],B0FFGHH6L7,[],"103.987878,30.619640",惠利连锁(福锦路店),[],[],四川省,[],[],0,13882187593,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,060400|060200
